id,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,prix,categorie,latitude,longitude,gouvernorat,delegation
2348,37,1,1,False,True,True,0,False,True,True,False,True,True,False,160000,appartement,36.8479251,10.2611996,la marsa,aouina
2349,120,2,1,False,True,False,2,True,True,False,False,True,True,False,440000,appartement,36.4512897,10.7355915,nabeul,sidi el mahrsi
2350,90,2,1,False,False,False,0,False,True,False,False,False,True,False,308000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2351,117,3,2,True,False,False,0,False,False,False,False,False,False,False,263000,appartement,36.8606537,10.2087006,la soukra,borj louzir
2352,250,3,2,True,False,False,1,True,True,True,True,False,True,False,1260000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2353,108,0,1,False,True,True,0,False,False,False,False,False,False,False,98000,appartement,35.8046068,10.5960395,sousse riadh,Non spécifié
2354,60,2,1,False,True,True,2,False,False,False,True,False,False,False,90000,appartement,36.7897886,10.1707683,tunis,montfleury
2355,55,1,1,False,True,True,5,False,True,True,False,True,True,False,160000,appartement,36.8479251,10.2611996,la marsa,aouina
2356,315,4,1,False,True,True,0,True,False,False,False,True,True,False,1580000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
2357,115,4,2,False,True,True,0,True,True,False,False,False,False,False,390000,appartement,36.8587351,10.188232,ariana ville,ariana
2358,92,2,1,False,False,False,1,True,True,False,False,True,True,False,320000,appartement,36.8749843,10.3092692,la marsa,marsa erriadh
2359,162,2,1,False,True,True,1,True,True,False,False,True,True,False,660000,appartement,36.9051527,10.2982512,la marsa,gammarth
2360,150,3,2,False,True,False,4,True,True,False,False,True,True,False,400000,appartement,36.8810811,10.2892425,la marsa,bhar lazreg
2361,110,2,1,False,True,True,2,True,True,False,True,True,True,True,520000,appartement,36.4012665,10.5572827,hammamet,hammamet
2362,60,1,1,False,False,False,0,True,False,False,False,True,False,True,234000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
2363,65,1,1,False,True,False,0,False,True,False,False,True,True,True,245000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
2364,62,1,1,False,True,True,3,True,True,False,False,True,True,True,280000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
2365,141,3,2,False,True,False,1,True,True,False,False,True,True,True,530000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
2366,86,1,1,False,True,False,2,False,True,False,False,True,True,False,295000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
2367,289,3,1,False,True,True,0,True,False,False,False,True,True,False,1500000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
2368,72,2,1,False,True,False,3,True,True,False,True,True,True,False,480000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
2369,65,2,1,False,True,True,3,False,False,False,False,False,False,False,150000,appartement,36.8008217,10.199351,tunis,bab bhar
2370,170,3,1,False,True,True,3,False,False,False,False,False,False,False,275000,appartement,36.8008217,10.199351,tunis,bab bhar
2371,160,3,2,False,True,False,1,False,False,False,False,False,False,False,490000,appartement,36.4012665,10.5572827,hammamet,hammamet
2372,225,4,3,False,True,True,1,True,False,False,True,True,True,False,680000,appartement,36.9051527,10.2982512,la marsa,gammarth
2373,80,2,2,False,True,False,2,True,False,False,False,True,True,False,410000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
2374,117,3,2,True,False,False,0,False,False,False,False,False,False,False,263000,appartement,36.8606537,10.2087006,la soukra,borj louzir
2375,220,2,2,False,True,False,0,False,False,True,False,True,True,False,575000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
2376,88,1,1,False,True,False,1,True,False,True,False,True,False,True,285000,appartement,35.9167608,10.5729473,tantana,Non spécifié
2377,63,1,1,False,True,True,0,False,False,False,True,False,False,False,365000,appartement,36.8133756,10.2930588,la goulette,la goulette
2378,126,4,1,False,False,False,0,True,False,False,False,False,False,False,280000,appartement,36.8606537,10.2087006,la soukra,borj louzir
2379,80,2,1,False,True,True,0,False,False,False,False,False,False,False,145000,appartement,36.7575659,10.244981,nouvelle medina,nouvelle medina
2380,93,2,1,False,False,False,0,True,False,True,False,False,False,False,475000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2381,155,3,3,False,True,False,2,False,True,True,True,True,True,False,526000,appartement,36.8811985,10.211819,la soukra,chotrana 1
2382,154,4,3,False,True,True,5,True,True,False,False,False,True,False,345000,appartement,36.8479251,10.2611996,la marsa,aouina
2383,70,0,1,False,True,True,0,False,False,False,False,False,False,False,75000,appartement,35.8288284,10.6405254,sousse ville,bouhssina
2384,108,0,1,False,True,False,0,True,False,False,False,False,False,False,520000,appartement,36.8507941,10.1912271,cité el khadra,centre urbain nord
2385,113,2,1,False,True,True,0,False,True,False,False,False,True,False,245000,appartement,36.7190678,10.2031435,el mourouj,el mourouj 6
2386,101,2,1,False,True,True,2,False,False,False,False,True,True,False,250000,appartement,36.0317203,10.5064796,hergla,Non spécifié
2387,120,2,2,False,True,False,0,False,False,False,True,True,True,False,450000,appartement,35.9052411,10.5620745,akouda,chott meriem
2388,98,2,1,False,True,False,0,False,True,False,False,True,True,False,289000,appartement,36.8479251,10.2611996,la marsa,aouina
2389,82,2,1,False,False,False,3,False,True,False,False,True,True,False,200000,appartement,35.8137916,10.5208721,sousse ville,sousse ville
2390,65,1,1,False,False,False,4,True,True,True,False,True,True,False,330000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2391,101,2,1,False,True,False,0,True,True,True,False,True,True,False,382000,appartement,36.8749751,10.2454267,la soukra,la soukra
2392,231,3,2,False,True,False,2,True,True,False,True,True,True,True,850000,appartement,36.8811985,10.211819,la soukra,chotrana 1
2393,80,1,1,False,False,False,0,False,True,True,False,True,True,False,285000,appartement,36.8811985,10.211819,la soukra,chotrana 1
2394,127,2,1,False,True,False,2,False,True,False,False,True,True,False,285000,appartement,36.8512722,10.1852853,ariana ville,nouvelle ariana
2395,130,3,1,False,False,False,0,False,False,False,False,False,True,False,320000,appartement,35.8749788,10.5935183,hammam sousse,hammam sousse
2396,81,2,1,True,False,False,0,False,False,False,False,False,False,False,175000,appartement,36.8606537,10.2087006,la soukra,borj louzir
2397,115,2,2,False,False,False,5,True,True,False,False,True,True,False,535000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2398,65,2,2,False,False,False,3,False,True,False,True,False,False,False,120000,appartement,36.8606537,10.2087006,la soukra,borj louzir
2399,200,2,2,False,False,False,0,False,False,False,False,False,False,False,2400000,appartement,36.8873334,10.315339,la marsa,la marsa
2400,130,2,1,False,True,True,0,False,True,False,False,True,True,False,250000,appartement,35.8288284,10.6405254,sousse ville,sousse medina
2401,70,2,1,False,False,False,3,False,False,False,False,False,False,False,1300000,appartement,36.8149993,10.1342892,le bardo,khaznadar
2402,160,3,1,False,True,False,0,False,False,False,True,False,False,False,480000,appartement,36.8456561,11.0935701,kélibia,Non spécifié
2403,154,3,2,False,True,True,0,True,True,False,True,True,True,False,565000,appartement,36.8749751,10.2454267,la soukra,la soukra
2404,128,2,1,False,True,False,3,False,True,False,False,True,True,False,270000,appartement,36.9042318,10.186787,raoued,ariana essoghra
2405,103,2,1,False,True,False,0,False,False,True,False,True,False,False,230000,appartement,36.8882686,11.0674913,hammam el ghezaz,Non spécifié
2406,185,3,3,False,True,True,1,True,True,False,False,True,True,False,600000,appartement,36.8811985,10.211819,la soukra,chotrana 1
2407,67,1,1,False,True,True,1,False,True,False,True,True,True,False,295000,appartement,36.8749751,10.2454267,la soukra,la soukra
2408,143,2,1,False,True,False,0,True,False,False,True,False,False,False,539000,appartement,36.8811985,10.211819,la soukra,chotrana 1
2409,134,3,1,False,False,False,3,True,True,False,False,True,True,False,230000,appartement,36.8291875,10.1903688,cité el khadra,cité el khadra
2410,175,3,1,False,True,True,1,False,False,False,False,True,True,False,580000,appartement,36.8811985,10.211819,la soukra,chotrana 1
2411,167,2,1,False,True,True,1,True,False,False,True,False,False,False,580000,appartement,35.8137916,10.5208721,sousse ville,sousse ville
2412,196,3,2,False,True,False,3,True,True,False,True,True,True,False,588000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
2413,136,2,2,False,True,True,3,True,True,False,False,True,True,False,460000,appartement,36.8599292,10.1531585,ariana ville,cité ennasr 2
2414,147,3,2,False,True,False,0,True,True,False,False,True,True,False,450000,appartement,36.8749751,10.2454267,la soukra,la soukra
2415,415,2,2,False,True,False,0,True,True,True,False,True,True,False,880000,appartement,36.9051527,10.2982512,la marsa,gammarth
2416,164,3,3,False,False,False,0,True,True,True,False,True,True,False,862000,appartement,36.8749751,10.2454267,la soukra,la soukra
2417,114,2,1,False,True,True,0,True,False,True,False,True,True,True,295000,appartement,36.8479251,10.2611996,la marsa,aouina
2418,500000,1,1,False,False,False,0,False,False,False,True,True,True,False,175000,appartement,35.9052411,10.5620745,akouda,chott meriem
2419,130,2,1,True,False,False,4,True,True,False,False,True,True,False,395000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2420,250,4,3,False,False,False,0,False,False,True,False,False,False,False,720000,appartement,36.8749751,10.2454267,la soukra,la soukra
2421,465,20,5,False,True,False,1,False,False,True,False,False,True,False,2000000,appartement,36.8134113,10.1321911,le bardo,le bardo
2422,100,2,1,False,True,False,1,True,True,False,False,True,True,False,285000,appartement,36.8134113,10.1321911,le bardo,le bardo
2423,132,2,2,False,True,True,0,False,True,False,False,False,False,False,330000,appartement,36.8479251,10.2611996,la marsa,aouina
2424,100,2,1,False,True,False,0,False,False,False,True,False,False,False,280000,appartement,36.8456561,11.0935701,kélibia,Non spécifié
2425,110,2,1,False,True,False,0,False,False,False,False,False,False,False,235000,appartement,36.8456561,11.0935701,kélibia,Non spécifié
2426,68,1,1,False,False,False,0,True,True,False,False,True,True,False,275000,appartement,36.8811985,10.211819,la soukra,chotrana 3
2427,130,2,1,False,True,False,3,True,True,False,True,True,True,True,440000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
2428,95,2,1,False,True,False,0,False,True,False,False,True,True,False,260000,appartement,35.8473584,10.5796445,sahloul,Non spécifié
2429,115,3,3,False,True,False,0,False,False,True,True,True,True,True,400000,appartement,35.9052411,10.5620745,akouda,chott meriem
2430,64,1,1,False,True,True,2,True,True,False,True,True,True,True,265000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
2431,106,3,1,False,False,True,3,False,True,False,False,False,False,False,132000,appartement,36.8606537,10.2087006,la soukra,borj louzir
2432,89,2,1,False,True,True,0,True,True,False,False,True,True,True,580000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2433,111,2,1,False,True,False,0,True,True,True,False,True,True,False,398000,appartement,36.8811985,10.211819,la soukra,chotrana 1
2434,113,2,1,False,True,False,2,False,False,True,False,True,True,True,330000,appartement,36.3746888,10.5411468,hammamet,yasmine hammamet
2435,117,2,2,False,True,False,2,False,True,False,True,True,True,False,530000,appartement,36.8811985,10.211819,la soukra,chotrana 1
2436,100,2,1,False,False,False,1,False,False,False,False,False,False,False,95000,appartement,36.8456561,11.0935701,kélibia,Non spécifié
2437,122,3,2,False,True,True,2,True,False,False,False,False,True,False,540000,appartement,36.8873334,10.315339,la marsa,la marsa
2438,100,2,1,False,True,False,4,True,True,False,False,True,True,False,270000,appartement,36.7190678,10.2031435,el mourouj,el mourouj 6
2439,70,1,1,False,False,False,2,False,False,False,False,False,False,False,100000,appartement,35.6710101,10.10062,kairouan ville,kairouan ville
2440,50,2,1,False,False,False,2,False,False,False,False,False,False,False,90000,appartement,35.6710101,10.10062,kairouan ville,kairouan ville
2441,180,2,2,False,True,True,0,False,False,False,True,False,False,False,280000,appartement,35.6710101,10.10062,kairouan ville,kairouan ville
2442,114,2,1,True,False,False,1,True,True,False,False,True,True,False,330000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2443,65,1,1,False,True,False,0,False,True,False,False,False,True,False,160000,appartement,36.8479251,10.2611996,la marsa,aouina
2444,230,4,1,False,True,True,0,True,False,False,True,True,True,False,620000,appartement,36.8749751,10.2454267,la soukra,la soukra
2445,97,2,1,False,True,True,1,True,True,False,True,True,True,False,320000,appartement,36.8656931,10.1687265,ariana ville,riadh al andalous
2446,67,2,1,False,False,False,4,True,False,False,False,False,False,False,125000,appartement,36.7271754,10.2096871,el mourouj,el mourouj 3
2447,77,2,1,False,True,True,3,False,False,False,False,False,False,False,70000,appartement,35.8288284,10.6405254,sousse ville,bouhssina
2448,300,2,1,False,False,False,1,False,False,False,False,False,False,False,700000,appartement,36.8533475,10.1169734,mnihla,mnihla
2449,185,3,2,False,True,True,3,True,True,False,False,True,True,False,400000,appartement,36.8479251,10.2611996,la marsa,aouina
2450,120,2,1,False,True,False,1,False,True,False,True,True,True,False,360000,appartement,36.0317203,10.5064796,hergla,Non spécifié
2451,180,3,2,False,True,True,0,False,False,True,False,True,True,True,670000,appartement,36.9051527,10.2982512,la marsa,gammarth
2452,90,2,1,False,True,False,0,True,False,False,False,True,True,False,275000,appartement,36.8826682,10.3080504,la marsa,cité erriadh
2453,120,3,2,False,True,False,0,True,False,True,True,True,True,True,435000,appartement,36.8790882,10.327678,la marsa,ain zaghouan sud
2454,63,1,1,False,True,False,0,False,True,True,False,True,True,True,330000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2455,350,4,5,False,True,False,0,False,True,True,False,True,True,True,1870000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
2456,85,2,1,False,False,True,4,False,False,False,False,False,False,False,140000,appartement,36.8330637,10.2428996,tunis,république
2457,74,2,1,False,True,True,0,False,False,False,False,False,False,False,125000,appartement,36.704885,10.2161523,el mourouj,el mourouj 5
2458,90,2,1,False,False,False,1,False,False,False,False,True,False,False,79000,appartement,35.8288284,10.6405254,sousse ville,bouhssina
2459,49,2,1,False,False,False,0,True,False,False,False,False,False,False,211000,appartement,36.8749751,10.2454267,la soukra,la soukra
2460,250,3,2,False,True,True,1,False,False,False,False,True,True,False,550000,appartement,35.8473584,10.5796445,sahloul,Non spécifié
2461,128,3,1,False,False,True,0,True,True,False,False,False,True,False,260000,appartement,36.7575659,10.244981,nouvelle medina,nouvelle medina
2462,160,3,2,False,True,False,2,False,False,False,True,True,True,False,490000,appartement,36.4012665,10.5572827,hammamet,hammamet
2463,121,2,1,True,False,False,1,True,True,False,False,True,True,False,348000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2464,66,0,1,False,False,False,0,False,True,True,False,False,False,False,106585,appartement,36.7778997,10.1169402,sidi hassine,sidi hassine
2465,220,3,2,False,True,False,0,False,False,True,False,True,True,True,1700000,appartement,36.9051527,10.2982512,la marsa,gammarth
2466,183,3,3,False,True,False,1,True,True,False,True,True,True,False,1750000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
2467,0,3,3,False,True,False,1,True,True,False,False,True,True,False,918000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2468,187,3,3,False,True,True,0,True,True,False,False,True,True,False,390000,appartement,36.8479251,10.2611996,la marsa,aouina
2469,260,3,1,False,True,True,1,False,False,False,True,True,False,False,420000,appartement,36.7313788,10.3363985,hammam lif,hammam lif
2470,160,3,1,False,True,False,0,False,False,False,False,True,False,False,320000,appartement,36.8456561,11.0935701,kélibia,Non spécifié
2471,208,1,1,False,True,False,0,False,False,False,False,True,True,False,2200000,appartement,36.8767342,10.3210797,la marsa,cité du stade
2472,58,1,1,False,False,False,0,False,True,False,False,True,True,False,252000,appartement,36.8749751,10.2454267,la soukra,la soukra
2473,50,1,1,False,True,False,7,True,True,False,True,True,True,False,240000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2474,100,2,1,False,True,False,0,False,True,False,False,False,False,False,230000,appartement,36.8456561,11.0935701,kélibia,Non spécifié
2475,100,2,1,False,False,False,0,False,False,False,False,False,False,False,240000,appartement,36.8456561,11.0935701,kélibia,Non spécifié
2476,100,3,1,False,False,False,0,False,False,False,False,False,False,False,185000,appartement,35.8473584,10.5796445,sahloul,Non spécifié
2477,1213,9,1,False,False,False,0,False,False,False,False,False,False,False,1080000,appartement,35.6884928,10.8420125,ksibet el-médiouni,Non spécifié
2478,60,1,1,False,True,False,0,True,False,False,False,True,True,False,226000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2479,67,1,1,False,True,False,3,False,True,False,True,True,True,False,208000,appartement,35.852159,10.616655,khezama est,Non spécifié
2480,81,0,1,False,True,True,0,False,False,False,False,True,True,False,285000,appartement,36.75305,10.2656845,rades,rades foret
2481,232,3,2,False,True,True,5,False,True,False,False,True,True,False,990000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
2482,140,4,1,False,True,False,0,True,True,False,False,True,True,False,700000,appartement,36.8790882,10.327678,la marsa,les berges du lac 2
2483,100,3,1,False,True,True,0,True,True,False,False,False,False,False,139000,appartement,36.8606537,10.2087006,la soukra,borj louzir
2484,120,1,1,False,True,False,2,False,False,False,True,True,True,False,320000,appartement,36.4012665,10.5572827,hammamet,hammamet
2485,200,2,3,False,True,True,2,False,True,False,True,True,True,False,1500000,appartement,35.8913101,10.5852113,hammam sousse,el kantaoui
2486,62,1,1,False,False,False,5,False,True,False,False,True,True,False,210000,appartement,36.8585478,10.1682756,ariana ville,cité ennasr 1
2487,116,2,1,True,False,False,4,False,True,False,False,True,True,False,333000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2488,85,0,1,False,False,False,0,False,True,True,False,False,False,False,138142,appartement,36.7778997,10.1169402,sidi hassine,sidi hassine
2489,0,4,2,False,True,True,0,True,True,False,False,True,True,False,550000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2490,50,1,1,False,False,False,3,True,True,False,False,True,True,False,185000,appartement,36.8656931,10.1687265,ariana ville,riadh al andalous
2491,130,1,1,False,False,False,0,False,True,False,False,True,True,False,418000,appartement,36.8479251,10.2611996,la marsa,aouina
2492,107,3,1,False,True,True,0,True,False,False,False,True,True,False,380000,appartement,36.8479251,10.2611996,la marsa,aouina
2493,145,3,1,False,True,False,5,True,True,False,False,True,True,False,370000,appartement,36.8479251,10.2611996,la marsa,aouina
2494,155,0,1,False,False,False,0,False,False,False,False,True,True,False,310000,appartement,36.8749751,10.2454267,la soukra,la soukra
2495,109,0,1,False,True,True,0,False,False,False,False,False,True,False,280000,appartement,36.764815,10.2880423,rades,rades meliane
2496,181,2,1,False,True,True,4,False,True,False,True,True,True,False,566500,appartement,35.8288284,10.6405254,sousse ville,sousse corniche
2497,160,2,1,False,True,True,0,True,True,True,False,True,True,False,443000,appartement,36.8736198,10.237927,la soukra,aéroport tunis carthage
2498,76,2,1,False,True,True,0,False,False,False,False,False,False,False,100000,appartement,35.7963519,10.6575205,sidi abdelhamid,Non spécifié
2499,50,2,1,False,True,False,0,False,True,False,True,True,False,False,175000,appartement,36.0317203,10.5064796,hergla,Non spécifié
2500,110,2,1,False,True,True,2,False,True,False,False,False,False,False,255000,appartement,35.9052411,10.5620745,akouda,chott meriem
2501,200,3,1,False,True,True,0,False,True,False,True,True,True,False,450000,appartement,35.9052411,10.5620745,akouda,chott meriem
2502,107,2,1,False,True,True,0,False,True,False,False,True,True,False,345050,appartement,35.8473584,10.5796445,sahloul,Non spécifié
2503,327,4,1,False,True,False,0,True,True,True,False,True,True,False,1889000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2504,65,2,1,False,True,False,0,False,True,False,False,False,False,False,159000,appartement,35.8749788,10.5935183,hammam sousse,hammam sousse
2505,77,1,1,False,True,True,5,True,True,False,True,True,True,False,320000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
2506,68,1,1,False,True,True,0,True,True,False,False,True,True,False,250000,appartement,36.8479251,10.2611996,la marsa,aouina
2507,1000,19,11,False,False,False,1,False,False,False,False,False,False,False,3600000,appartement,36.6471499,9.616516,medjez el bab,Non spécifié
2508,70,2,1,False,True,False,3,False,False,False,True,False,True,False,130000,appartement,36.8149993,10.1342892,le bardo,khaznadar
2509,57,1,1,False,True,False,0,True,True,False,False,True,True,True,285000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
2510,93,2,1,False,True,True,1,True,True,False,True,True,True,True,350000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
2511,60,1,1,False,False,False,1,True,True,False,False,True,True,False,275000,appartement,36.8811985,10.211819,la soukra,chotrana 3
2512,98,2,1,True,False,False,2,True,True,False,False,True,True,False,282000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2513,81,0,1,False,False,False,0,False,False,True,False,False,False,False,131997,appartement,36.7778997,10.1169402,sidi hassine,sidi hassine
2514,86,2,1,False,True,True,1,False,False,False,False,False,False,False,140000,appartement,36.7019512,10.3964906,hammam chatt,borj cedria
2515,204,5,2,False,False,False,0,True,False,False,False,False,False,False,465000,appartement,36.8479251,10.2611996,la marsa,aouina
2516,80,1,1,False,False,False,0,False,False,False,False,True,False,False,250000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
2517,126,2,1,False,True,True,1,True,True,True,False,True,True,False,399000,appartement,36.8749751,10.2454267,la soukra,la soukra
2518,63,1,1,False,True,False,0,True,True,True,False,True,True,True,257000,appartement,36.8653305,10.2425306,la soukra,dar fadhal
2519,155,3,2,False,True,False,1,False,True,False,False,True,True,True,767000,appartement,36.8330637,10.2428996,tunis,république
2520,154,2,3,False,True,False,0,False,False,False,False,True,True,False,595000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2521,147,3,1,False,True,True,0,True,False,False,False,True,True,False,370000,appartement,36.8817704,10.1754349,raoued,cité el ghazela
2522,66,1,1,False,True,True,0,False,False,False,False,False,True,False,198300,appartement,36.9535973,10.1891941,raoued,cité ennkhilet
2523,304,4,5,False,True,False,0,False,True,True,False,True,True,False,1200000,appartement,36.8749751,10.2454267,la soukra,la soukra
2524,170,3,2,False,True,False,0,True,False,False,False,True,True,False,700000,appartement,36.8811985,10.211819,la soukra,chotrana 3
2525,98,2,1,False,True,False,3,True,True,True,False,True,True,True,390000,appartement,36.4356376,10.6322692,hammamet,hammamet nord
2526,217,2,2,False,True,False,0,False,False,True,True,True,True,True,590000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
2527,600,6,6,False,True,False,0,False,False,True,False,True,True,False,1599000,appartement,36.8443809,10.1819354,el menzah,el menzah 9
2528,95,4,1,False,False,False,0,False,False,False,False,False,False,False,215000,appartement,36.8606537,10.2087006,la soukra,borj louzir
2529,97,2,1,False,True,False,2,True,True,False,True,True,True,True,440000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2530,149,4,2,False,True,True,0,False,False,False,False,False,False,False,360000,appartement,36.8479251,10.2611996,la marsa,aouina
2531,126,0,1,False,True,True,0,False,True,False,False,False,False,False,280000,appartement,36.8656931,10.1687265,ariana ville,Non spécifié
2532,146,0,1,False,False,False,0,False,True,False,False,False,True,False,320000,appartement,36.8484562,10.1634244,ariana ville,el menzah 6
2533,125,3,2,False,False,False,2,False,False,False,False,False,False,False,290000,appartement,36.84177,10.1301259,el omrane superieur,el omrane supérieur
2534,106,2,1,True,False,False,2,True,True,False,False,True,True,False,305000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2535,120,0,1,False,False,False,0,False,True,True,False,False,False,False,195241,appartement,36.7778997,10.1169402,sidi hassine,sidi hassine
2536,457,3,2,False,True,False,1,False,False,True,False,False,False,False,100000000,appartement,36.8134113,10.1321911,le bardo,le bardo
2537,125,2,2,False,True,True,6,False,True,False,False,True,True,False,380000,appartement,36.8479251,10.2611996,la marsa,aouina
2538,55,1,1,False,True,True,3,False,True,False,False,True,True,True,223000,appartement,36.4396312,10.6844671,nabeul,cité el wafa
2539,113,4,1,False,True,False,0,False,False,False,False,True,True,False,650000,appartement,36.8767342,10.3210797,la marsa,cité du stade
2540,85,2,1,False,True,True,1,False,False,True,True,True,True,True,330000,appartement,35.9052411,10.5620745,akouda,chott meriem
2541,68,1,1,False,True,False,1,False,True,False,True,True,True,False,217600,appartement,35.8473584,10.5796445,sahloul,Non spécifié
2542,114,2,2,False,True,True,6,True,True,False,True,True,True,False,310000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2543,157,3,2,False,False,False,0,False,True,True,False,True,True,False,780000,appartement,36.8790882,10.327678,la marsa,ain zaghouan nord
2544,77,1,1,False,True,True,2,False,True,False,False,True,True,False,258000,appartement,36.8555512,10.2817972,la marsa,ain zaghouan
2545,102,2,1,False,True,False,0,True,False,True,True,False,False,False,800000,appartement,36.8790882,10.327678,la marsa,Non spécifié
2546,150,0,1,False,True,False,0,False,False,False,False,False,False,False,160000,appartement,35.4162835,10.9987172,ksour essef,Non spécifié
2547,276,0,1,False,True,False,0,False,False,False,False,False,False,False,290000,appartement,35.391768,11.0460962,salakta,Non spécifié
2548,116,0,1,False,True,True,0,True,True,False,False,False,False,False,165000,appartement,35.4162835,10.9987172,ksour essef,Non spécifié
2549,186,0,1,False,False,False,0,False,False,False,False,False,False,False,550000,appartement,35.391768,11.0460962,salakta,Non spécifié
2550,64,1,1,False,True,True,4,True,False,False,False,True,True,False,260000,appartement,36.8479251,10.2611996,la marsa,aouina
2551,107,2,1,False,True,True,3,False,True,False,False,True,True,False,265000,appartement,36.8479251,10.2611996,la marsa,aouina
2552,90,1,1,False,False,False,1,False,False,False,True,True,False,False,205000,appartement,36.8456561,11.0935701,kélibia,Non spécifié
2553,108,3,1,False,False,False,0,False,False,False,False,False,False,False,240000,appartement,36.8010998,10.1095729,la manouba,denden
2554,96,2,1,False,True,True,0,False,False,False,False,False,False,False,310000,appartement,35.9167608,10.5729473,tantana,Non spécifié
2555,60,1,2,False,False,False,0,False,False,False,False,False,False,False,150000,appartement,36.8106236,10.1807645,tunis,la fayette
2556,124,2,1,True,False,False,2,True,True,False,False,True,True,False,357000,appartement,35.8503382,10.6077643,sousse jaouhara,Non spécifié
2557,90,2,2,False,True,True,0,False,False,False,False,False,False,False,99000,appartement,36.7575659,10.244981,nouvelle medina,nouvelle medina
2558,150,0,1,False,False,False,0,True,False,False,False,False,True,False,360000,appartement,36.8749751,10.2454267,la soukra,la soukra
2559,100,0,1,False,True,True,0,True,True,False,False,True,True,False,360000,appartement,36.8749751,10.2454267,la soukra,la soukra
2560,120,3,1,False,True,False,2,True,False,False,False,True,False,True,450000,appartement,36.3746888,10.5411468,hammamet,yasmine hammamet
2561,120,2,2,False,True,False,2,True,False,False,False,True,True,True,472000,appartement,36.3746888,10.5411468,hammamet,yasmine hammamet
2562,768,16,6,False,False,True,1,False,False,False,False,False,True,False,1200000,appartement,36.8656931,10.1687265,ariana ville,les jardins d'el menzah 1
2563,58,1,1,False,False,False,0,False,True,False,False,True,True,False,227000,appartement,36.8479251,10.2611996,la marsa,aouina
2564,58,1,2,False,True,True,2,True,True,False,False,True,True,False,227000,appartement,36.8749751,10.2454267,la soukra,la soukra
2565,103,2,1,False,True,True,2,False,False,False,True,False,False,False,240000,appartement,36.8456561,11.0935701,kélibia,Non spécifié
2566,90,2,1,False,True,True,0,False,False,False,False,False,False,False,200000,appartement,36.8456561,11.0935701,kélibia,Non spécifié
2567,92,0,1,False,True,True,0,True,False,False,False,False,False,False,177000,appartement,36.8587351,10.188232,ariana ville,ariana
2568,160,3,3,False,False,False,0,True,False,True,False,True,True,False,700000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2569,170,3,3,False,True,True,0,True,True,True,True,True,True,False,730000,appartement,36.8547834,10.2985614,le kram,les jardins de carthage
2570,80,2,1,False,True,False,5,False,True,False,False,False,True,False,200000,appartement,36.7575659,10.244981,nouvelle medina,nouvelle medina
2571,180,3,2,False,True,False,2,False,False,False,False,True,False,True,594000,appartement,36.3746888,10.5411468,hammamet,yasmine hammamet
