surface,nombre_chambres,nombre_salle_bain,parking,piscine,vue_panoramique,jardin,climatisation,chauffage,ascenseur,etat,neuf,balcon,terrasse,haut_standing,price,area,url
400,4,2,False,False,False,True,False,False,False,À rénover,False,False,True,False,750 000 TND,"ElYasminetteà
				NouvelleMedina",https://www.mubawab.tn/fr/a/8152138/villa-de-style-am%C3%A9ricain
1400,3,1,False,False,False,True,False,False,False,Bon état,False,False,False,False,230 000 TND,Kélibia,https://www.mubawab.tn/fr/a/7263871/villa-%C3%A0-dar-allouche-kelibia
408,5,1,False,False,False,True,False,False,False,Nouveau,True,False,True,False,1 050 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8053577/a-vendre-villa-s4-%C3%A0-la-marsa-cit%C3%A9-riadh
140,3,2,False,True,False,False,False,False,False,Bon état,False,False,True,False,500 000 TND,"Djerbaà
				Djerba",https://www.mubawab.tn/fr/a/8151560/%C3%A0-vendre-villa-avec-piscine-de-plain-pied
898,4,2,False,False,False,True,True,True,False,Bon état,False,False,True,False,1 100 000 TND,"HammamSousseà
				HammamSousse",https://www.mubawab.tn/fr/a/7471117/une-spacieuse-villa-%C3%A0-hammem-sousse-en-vente
150,4,2,False,False,False,True,True,True,False,Bon état,False,False,True,False,395 000 TND,"CitédesJugesà
				BoumhelBassatine",https://www.mubawab.tn/fr/a/8151287/duplex-%C3%A0-boumhal
300,4,3,False,True,False,True,True,True,False,Bon état,False,False,True,False,1 400 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8151168/%C3%A0-vendre-villa-moderne-%C3%A0-la-soukra
550,6,1,False,False,False,True,False,False,False,À rénover,False,False,True,False,70 000 TND,"ElAttayaà
				Kerkennah",https://www.mubawab.tn/fr/a/8150810/dar-arbi-a-vendre
120,3,1,False,False,False,False,True,False,False,Nouveau,True,False,False,False,200 000 TND,MenzelJemil,https://www.mubawab.tn/fr/a/8065171/maison-%C3%A0-vendre-%C3%A0-manzel-jemil-bizerte
115,4,2,False,False,False,False,False,False,False,Nouveau,True,False,False,False,230 000 TND,"ElMourouj4à
				ElMourouj",https://www.mubawab.tn/fr/a/7975005/a-vendre-duplex-%C3%A0-mourouj-4
175,3,2,False,False,False,True,False,False,False,Bon état,False,False,True,False,1 800 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8150469/maison-s3-de-175m%C2%B2-marsa-ville
150,2,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,320 000 TND,"SidiHassineà
				SidiHassine",https://www.mubawab.tn/fr/a/8150056/maison-ind%C3%A9pendante-%C3%A0-sidi-hassine-tunis
135,2,1,False,False,False,True,False,False,False,Bon état,False,False,True,False,230 000 TND,"Mahboubineà
				Midoun",https://www.mubawab.tn/fr/a/8097075/charmante-maison-de-plain-pied-%C3%A0-mahboubine
86,2,2,False,False,False,True,True,False,False,Bon état,False,False,False,False,300 000 TND,"Nabeulà
				Nabeul",https://www.mubawab.tn/fr/a/8070015/%C3%A0-vendre-bungalow-a-proximit%C3%A9-de-plage-nabeul
278,5,4,False,False,False,True,True,False,False,Nouveau,True,False,False,True,970 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8148836/triplex-%C3%A0-la-soukra
250,4,Non spécifié,False,True,False,False,False,False,True,Non spécifié,False,False,True,False,1 500 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8137664/triplex-s4-neuf-%C3%A0-gammarth
500,9,3,False,False,False,False,False,False,False,Bon état,False,False,True,False,500 000 TND,RasJebel,https://www.mubawab.tn/fr/a/8148581/a-vendre-immeuble-en-cours-de-finition-%C3%A0-ras-jebel
650,6,7,False,True,False,True,True,True,False,Nouveau,True,False,True,False,12 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8082648/a-louer-une-villa-avec-une-piscine-%C3%A0-la-soukra
270,6,3,False,False,False,False,False,False,False,Bon état,False,False,True,False,350 000 TND,RasJebel,https://www.mubawab.tn/fr/a/8147581/a-vendre-maison-en-triplex-%C3%A0-ras-jebel-bizerte
400,4,Non spécifié,False,True,False,True,False,False,False,Non spécifié,False,False,True,False,1 100 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8137723/une-coquette-villa-avec-piscine-%C3%A0-vendre-%C3%A0-la-soukra
450,9,3,False,False,False,True,False,False,False,À rénover,False,False,True,False,380 000 TND,"Montfleuryà
				Tunis",https://www.mubawab.tn/fr/a/8148204/villa-atypique-%C3%A0-r%C3%A9nover-montfleury
115,4,2,False,False,False,False,False,True,False,Nouveau,True,False,True,False,220 000 TND,"CitéElAgbaà
				MonastirVille",https://www.mubawab.tn/fr/a/8147968/tr%C3%A8s-belle-maison-en-vente-%C3%A0-cit%C3%A9-el-agba-4-chambres-vue-exceptionnelle-sur-la-montagne-chauffage-central
1250,5,2,False,False,False,True,True,True,False,À rénover,False,False,False,False,1 250 000 TND,"Charguia1à
				LaSoukra",https://www.mubawab.tn/fr/a/8044313/a-vendre-villa-bureau-1250m2
400,5,5,False,True,False,True,True,True,False,Bon état,False,False,True,False,3 200 000 TND,"Gammarthà
				LaMarsa",https://www.mubawab.tn/fr/a/8140876/vente-villa-gammarth-touristique
60,2,1,False,False,False,True,False,False,False,Nouveau,True,False,True,False,145 000 TND,RasJebel,https://www.mubawab.tn/fr/a/8147449/terrain-308-m-2-maison-60-m2
200,4,2,False,False,False,True,True,True,False,Bon état,False,False,True,True,800 000 TND,"GammarthVillageà
				LaMarsa",https://www.mubawab.tn/fr/a/8146944/duplex-s4-haut-standing-gammarth
47,1,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,95 000 TND,"Cité18Janvierà
				Ettadhamen",https://www.mubawab.tn/fr/a/8146911/%D8%AF%D8%A7%D8%B1-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-maison-%C3%A0-vendre
113,2,1,False,False,False,False,True,True,True,Nouveau,True,False,True,False,350 300 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8145421/a-vendre-appartement-s2
550,4,2,False,False,False,True,True,True,False,À rénover,False,False,True,False,4 400 000 TND,"SidiBousaidà
				Carthage",https://www.mubawab.tn/fr/a/8097309/a-vendre-une-villa-en-s4-%C3%A0-sidi-bousaid
95,2,1,False,False,False,False,True,True,False,Bon état,False,False,True,False,200 000 TND,"HammametNordà
				Hammamet",https://www.mubawab.tn/fr/a/8144578/vente-maison-murmures-s2
420,4,1,False,False,False,False,False,True,False,Nouveau,True,False,True,False,740 000 TND,Hergla,https://www.mubawab.tn/fr/a/7911692/villa-de-coin-%C3%A0-vendre-%C3%A0-hergla-sousse
300,3,1,False,True,False,True,False,False,False,À rénover,False,False,False,False,385 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8096871/maison-arabe-avec-un-grand-terrsian-%C3%A0-sidi-hamed
500,3,2,False,False,False,True,False,False,False,Bon état,False,False,True,False,490 000 TND,"ElYasminetteà
				NouvelleMedina",https://www.mubawab.tn/fr/a/8070426/villa-s3-de-500-m%C2%B2-%C3%A0-nouvelle-medina
500,6,2,False,False,False,True,False,False,False,À rénover,False,False,False,False,950 000 TND,Tantana,https://www.mubawab.tn/fr/a/8136643/vente-maison
560,6,1,False,False,False,True,False,True,False,Nouveau,True,False,True,False,1 400 000 TND,"ElMenzah9à
				ElMenzah",https://www.mubawab.tn/fr/a/8138155/villa-deux-%C3%A9tages-menzah-9
350,4,3,False,False,False,True,True,True,False,Bon état,False,False,True,False,480 000 TND,"BorjCedriaà
				HammamChatt",https://www.mubawab.tn/fr/a/8098260/maison-%C3%A0-la-cit%C3%A9-afh-de-borj-cedria
434,4,1,False,False,False,True,False,True,False,Nouveau,True,False,False,False,870 000 TND,"Chotrana1à
				LaSoukra",https://www.mubawab.tn/fr/a/8107007/villa-s4-chotrana-1
290,2,1,False,True,False,True,True,False,False,Nouveau,True,False,True,True,785 000 TND,"YasmineHammametà
				Hammamet",https://www.mubawab.tn/fr/a/8141320/une-villa-dans-une-r%C3%A9sidence-style-s%C3%A9curis%C3%A9
280,2,4,False,False,False,False,False,False,False,Bon état,False,False,True,False,350 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8140925/a-vendre-a-hammamet-sidi-hamed-une-maison-s3
140,3,2,False,False,False,True,True,True,False,Bon état,False,False,False,False,2 800 000 TND,"SidiBousaidà
				Carthage",https://www.mubawab.tn/fr/a/8140512/a-vendre-maison-quartier-calme-sidi-bou-said
100,4,2,False,False,False,True,False,False,False,Bon état,False,False,True,False,300 000 EUR,"CarthageByrsaà
				Carthage",https://www.mubawab.tn/fr/a/8139634/maison-%C3%A0-l-achat-%C3%A0-carthage-byrsa-4-chambres-agr%C3%A9ables-jardin-et-terrasse
400,4,3,False,True,False,True,False,False,False,Nouveau,True,False,False,False,1 600 000 TND,"ElMenzah1à
				ElMenzah",https://www.mubawab.tn/fr/a/7721834/vente-villa-standing-renov%C3%A9e-piscine-elmenzah-1
563,3,2,False,False,False,False,False,False,False,À rénover,False,False,False,False,1 290 000 TND,"ElMenzah1à
				ElMenzah",https://www.mubawab.tn/fr/a/8050510/vente-villa-a-el-menzah-1
180,2,2,False,True,False,False,True,True,False,Bon état,False,False,False,False,425 000 TND,Korba,https://www.mubawab.tn/fr/a/8138552/maison-authentique-%C3%A0-korba-4-min-de-la-plage
300,6,4,False,False,False,True,True,True,False,À rénover,False,False,True,False,1 300 000 TND,"CitéElMahrajeneà
				ElMenzah",https://www.mubawab.tn/fr/a/8047900/a-vendre-villa-de-300-m%C2%B2-sur-un-terrain-de-368-m%C2%B2
100,5,3,False,False,False,True,True,True,False,Bon état,False,False,False,False,370 000 TND,"LesJardinsd'ElMenzah1à
				ArianaVille",https://www.mubawab.tn/fr/a/7958736/a-vendre-triplex-s5-elomrane-sup%C3%A9rieur-c%C3%B4t%C3%A9-x3
82,4,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,180 000 TND,"KairouanVilleà
				KairouanVille",https://www.mubawab.tn/fr/a/7895579/maison-%C3%A0-vendre-%C3%A0-kairouan
5523,5,3,False,False,False,True,False,False,False,Bon état,False,False,True,False,580 000 TND,"SidiJmourà
				HoumtSouk",https://www.mubawab.tn/fr/a/8023964/a-vendre-une-villa-exceptionnelle
800,14,5,False,False,False,False,False,False,False,À rénover,False,False,True,True,570 000 TND,SidiAbdelhamid,https://www.mubawab.tn/fr/a/8137362/ensemble-immobilier-r3
115,3,2,False,False,False,True,True,True,False,Bon état,False,False,True,False,320 000 TND,RafRaf,https://www.mubawab.tn/fr/a/8137212/maison-%C3%A0-vendre-216-m2-rafraf-plage
592,4,1,False,False,False,True,True,True,False,Nouveau,True,False,True,False,13 000 000 TND,"CitéAliBourguibaà
				Mnihla",https://www.mubawab.tn/fr/a/8137226/a-vendre-une-villa-%C3%A0-jardins-d-el-manzah-2
432,3,1,False,False,False,True,True,True,False,Bon état,False,False,True,False,1 250 000 TND,"CitéElBoustene1à
				LaSoukra",https://www.mubawab.tn/fr/a/7904980/a-vendre-une-magnifique-villa-%C3%A0-la-soukra
479,17,Non spécifié,False,False,False,True,False,False,False,Non spécifié,False,False,True,False,950 000 TND,LeBardo,https://www.mubawab.tn/fr/a/8137080/%C3%A0-vendre-%E2%80%93-spacieuse-villa-%C3%A0-bardo-sur-route-principale-%E2%80%93-terrain-479-m%C2%B2
200,4,3,False,False,False,False,False,False,False,Bon état,False,False,False,False,1 000 000 TND,"ElMenzah1à
				ElMenzah",https://www.mubawab.tn/fr/a/8125885/vente-villa-sur-2-niv-a-el-menzah-1
958,4,2,False,True,False,True,True,True,False,Bon état,False,False,True,False,2 000 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/7903445/a-vendre-villa-moderne-%C3%A0-la-soukra
315,5,3,False,False,False,True,False,False,False,Bon état,False,False,True,False,680 000 TND,ElHaouaria,https://www.mubawab.tn/fr/a/8106999/%C3%A0-vendre-villa-%C3%A0-el-haouaria
77,8,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,False,False,140 000 TND,ElOmraneSuperieur,https://www.mubawab.tn/fr/a/8133800/%C3%A0-vendre-une-maison-cit%C3%A9-ibn-khaldoun
10000,4,3,False,False,False,True,True,True,False,Bon état,False,False,False,False,1 060 000 TND,"SidiThabetà
				SidiThabet",https://www.mubawab.tn/fr/a/7648691/grande-villa-%C3%A0-sidi-thabet
532,7,4,False,False,False,True,False,False,False,Bon état,False,False,True,False,1 650 000 TND,"TunisBelvedereà
				ElMenzah",https://www.mubawab.tn/fr/a/7997003/vente-de-2-villas-jumel%C3%A9es-en-plein-c%C5%93ur-de-tunis
407,10,5,False,False,False,False,False,False,False,À rénover,False,False,False,False,1 650 000 TND,"BabBharà
				Tunis",https://www.mubawab.tn/fr/a/8134124/maison-style-arabe-pour-fait-maison-d-h%C3%B4te
200,5,2,False,False,False,False,False,False,False,Bon état,False,False,True,False,225 000 TND,Kélibia,https://www.mubawab.tn/fr/a/7768297/maison-style-marocaine-au-centre-de-k%C3%A9libia
1300,7,2,False,True,False,True,False,False,False,Nouveau,True,False,True,False,1 400 000 TND,"Mornagà
				Mornag",https://www.mubawab.tn/fr/a/8132963/a-vendre-une-villa-avec-piscine-%C3%A0-mornag
2048,6,3,False,True,False,False,True,True,False,Bon état,False,False,False,False,2 500 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/7845862/a-vendre-villa-de-2048-m%C2%B2-%C3%A0-soukra
500,4,3,False,True,False,True,True,True,False,Nouveau,True,False,True,False,3 500 000 TND,"Carthageà
				Carthage",https://www.mubawab.tn/fr/a/8098010/a-vendre-une-villa-en-s4-avec-piscine-%C3%A0-carthage
300,4,1,False,False,False,True,True,True,False,Nouveau,True,False,False,False,870 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8099765/a-vendre-un-triplex-%C3%A0-la-soukra
200,7,3,False,False,False,False,False,False,False,Bon état,False,False,True,False,490 000 TND,"Bizerteà
				BizerteNord",https://www.mubawab.tn/fr/a/7577855/un-immeuble-2minute-de-la-marina-bizerte
Non spécifié,5,5,False,False,False,True,False,False,False,Bon état,False,False,True,False,460 000 TND,"SousseRiadhà
				SousseVille",https://www.mubawab.tn/fr/a/8130467/villa-%C3%A0-sousse-3-studios-d%C3%A9j%C3%A0-lou%C3%A9s
350,9,2,False,False,False,True,False,False,False,À rénover,False,False,True,False,1 550 000 TND,"HammamLifà
				HammamLif",https://www.mubawab.tn/fr/a/8130417/villa-%C3%A0-vendre-a-hammam-lif
163,1,1,False,False,False,False,False,False,False,À rénover,False,False,False,False,225 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8130242/maison-arabe
300,5,1,False,False,False,False,False,False,False,À rénover,False,False,True,False,650 000 TND,"CitédesOliviersà
				ElOmrane",https://www.mubawab.tn/fr/a/8129796/maison-a-vendre-a-r%C3%A9nover-particulier
80,2,1,False,False,False,True,False,False,False,Nouveau,True,False,True,False,350 000 TND,"Midouneà
				Midoun",https://www.mubawab.tn/fr/a/8129123/vente-villa-pas-cher-zone-urbaine-djerba-midoun
300,4,1,False,False,False,True,True,True,False,Nouveau,True,False,True,False,790 000 TND,"CitéAliBourguibaà
				Mnihla",https://www.mubawab.tn/fr/a/8128974/a-vendre-villa-sur-deux-niveau-%C3%A0-jardins-d-el-men
120,2,1,False,False,False,True,False,False,False,Bon état,False,False,True,False,450 000 TND,ElAlia,https://www.mubawab.tn/fr/a/8115807/a-vendre-maison-%C3%A9cologique-%C3%A0-el-alia
400,5,Non spécifié,False,True,False,True,False,False,False,Non spécifié,False,False,False,False,2 100 000 TND,"Chotrana3à
				LaSoukra",https://www.mubawab.tn/fr/a/8126927/a-vendre-luxueuse-villa-s4-%C3%A0-chotrana-3
100,4,3,False,False,False,True,True,True,False,Bon état,False,False,True,False,1 000 000 TND,ElMaamoura,https://www.mubawab.tn/fr/a/8126095/maison-ind%C3%A9pendante-et-titr%C3%A9e
465,4,1,False,False,False,True,True,False,False,Bon état,False,False,True,False,710 000 TND,M'saken,https://www.mubawab.tn/fr/a/8071223/villa-msaken
191,3,2,False,False,False,False,False,False,False,Bon état,False,False,False,False,1 300 000 TND,"MutuelleVilleà
				ElMenzah",https://www.mubawab.tn/fr/a/8125892/vente-villa-un-seul-niveau-a-mutuelleville
121,3,1,False,False,False,False,False,False,False,À rénover,False,False,True,False,140 000 TND,Rejiche,https://www.mubawab.tn/fr/a/8100622/maison-arabesque-a-vendre
330,7,2,False,False,False,False,False,False,False,À rénover,False,False,True,False,370 000 TND,ElMaamoura,https://www.mubawab.tn/fr/a/8125239/%C3%A0-vendre-%E2%80%93-maison-traditionnelle-avec-duplex-s4
1017,5,4,False,True,False,True,True,True,False,Bon état,False,False,True,False,5 000 000 TND,"SidiBousaidà
				Carthage",https://www.mubawab.tn/fr/a/8005028/villa-%C3%A0-la-vente-en-plein-c%C5%93ur-de-sidibou-said
330,1,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,370 000 TND,ElMaamoura,https://www.mubawab.tn/fr/a/8123881/%C3%A0-vendre-%E2%80%93-maison-traditionnelle-avec-duplex-r5
400,6,4,False,False,False,False,False,True,False,Bon état,False,False,False,False,1 170 000 TND,"YasmineHammametà
				Hammamet",https://www.mubawab.tn/fr/a/8054208/vente-villa-standing-a-jin%C3%A8ne-el-hammamet
290,5,Non spécifié,False,True,False,True,True,True,False,Non spécifié,False,False,False,False,850 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/8121790/%C3%A0-vendre-duplex-s4-jumel%C3%A9-%C3%A0-la-soukra-avec-piscine
170,3,1,False,False,False,False,False,False,False,À rénover,False,False,False,False,550 000 TND,"Nabeulà
				Nabeul",https://www.mubawab.tn/fr/a/8103159/maison-arabe-%C3%A0-vendre-%E2%80%93-222-m%C2%B2-%E2%80%93-usage-commercial
310,6,2,False,False,False,False,False,False,False,Bon état,False,False,False,False,300 000 TND,"KairouanVilleà
				KairouanVille",https://www.mubawab.tn/fr/a/8119299/maison-jumel%C3%A9e-en-vente-%C3%A0-kairouan
561,6,1,False,False,False,True,False,False,False,Bon état,False,False,False,False,230 000 TND,LeKef,https://www.mubawab.tn/fr/a/8096549/terrain-pour-investissement
275,3,2,False,False,False,True,True,True,False,Bon état,False,False,True,False,650 000 TND,"RadesMelianeà
				Rades",https://www.mubawab.tn/fr/a/8117155/villa-%C3%A0-vendre-%C3%A0-rad%C3%A8s-meliane
205,9,1,False,False,False,False,False,False,False,Nouveau,True,False,True,False,1 400 000 TND,"SidiBousaidà
				Carthage",https://www.mubawab.tn/fr/a/8113853/%C3%A0-vendre-maison-%C3%A0-sidi-dhrif
700,Non spécifié,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,False,False,6 500 000 TND,LaMarsa,https://www.mubawab.tn/fr/a/8116568/villa-vue-mer-%C3%A0-carthage
200,5,1,False,False,False,False,True,True,False,Nouveau,True,False,False,False,780 000 TND,"LaGouletteà
				LaGoulette",https://www.mubawab.tn/fr/a/8116538/a-vendre-un-duplex-vue-mer-%C3%A0-la-goulette
109,3,2,False,False,False,False,False,False,False,Nouveau,True,False,True,False,275 800 TND,"Djerbaà
				Djerba",https://www.mubawab.tn/fr/a/8112860/villa-barracuda
120,5,3,False,False,False,True,True,False,False,Bon état,False,False,True,False,460 000 TND,ElHaouaria,https://www.mubawab.tn/fr/a/8114935/vente-maison-rc1-a-el-haouaria
328,5,1,False,False,False,True,False,False,False,Nouveau,True,False,True,False,650 000 TND,"Dendenà
				LaManouba",https://www.mubawab.tn/fr/a/8113578/a-vendre-une-villa-%C3%A0-ksar-said
291,8,4,False,False,False,False,False,True,False,Nouveau,True,False,False,False,850 000 TND,"BorjCedriaà
				HammamChatt",https://www.mubawab.tn/fr/a/8114681/appartements-et-locaux-commerciaux
570,9,3,False,False,False,True,False,True,False,Bon état,False,False,False,False,240 000 000 TND,"LesJardinsdeCarthageà
				LeKram",https://www.mubawab.tn/fr/a/8114574/r2-a-vendre-au-jardins-de-carthage
512,2,1,False,False,False,True,False,False,False,Nouveau,True,False,True,False,420 000 TND,Kélibia,https://www.mubawab.tn/fr/a/7851167/maison-avec-2-garages-%C3%A0-k%C3%A9libia
170,5,2,False,False,False,True,True,True,False,Bon état,False,False,True,False,360 000 TND,"CitéDuStadeà
				LaMarsa",https://www.mubawab.tn/fr/a/8114340/duplex-dans-r%C3%A9sidence-s%C3%A9curis%C3%A9e-bhar-lazrag
164,5,2,False,False,False,True,True,False,False,Nouveau,True,False,False,False,300 000 TND,Zaghouan,https://www.mubawab.tn/fr/a/8114170/a-vendre-maison-avec-potentiel-d-investissement
887,4,1,False,True,False,False,False,False,False,Nouveau,True,False,False,False,1 400 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8100304/4-bungalows-%C3%A0-vendre-%C3%A0-hammamet
343,12,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,True,False,680 000 TND,DouarHicher,https://www.mubawab.tn/fr/a/8113456/une-merveilleuse-villa-%C3%A0-vendre-%C3%A0-manouba
180,4,2,False,False,False,False,True,False,False,Nouveau,True,False,False,False,500 000 TND,GharElMelh,https://www.mubawab.tn/fr/a/8112832/maison-pieds-dans-l%E2%80%99eau-%C3%A0-ghar-melh
135,3,2,False,True,False,True,True,False,False,Nouveau,True,False,True,False,548 900 TND,"Djerbaà
				Djerba",https://www.mubawab.tn/fr/a/7059735/villa-odessy
560,3,1,False,False,False,False,False,False,False,À rénover,False,False,False,False,257 500 TND,"HammamSousseà
				HammamSousse",https://www.mubawab.tn/fr/a/8110859/maison-traditionnelle-%C3%A0-hammam-sousse
200,4,Non spécifié,False,False,False,False,False,False,False,Non spécifié,False,False,True,False,280 000 TND,Kélibia,https://www.mubawab.tn/fr/a/7651758/maison-arabe-%C3%A0-k%C3%A9libia-centre-ville
200,3,2,False,True,False,False,False,False,False,Nouveau,True,False,True,False,690 000 TND,"HoumtSoukà
				HoumtSouk",https://www.mubawab.tn/fr/a/8109933/vendre-belle-villa-en-cours-de-finition
543,6,3,False,False,False,True,True,True,False,À rénover,False,False,False,False,890 000 TND,"ElMenzah5à
				ArianaVille",https://www.mubawab.tn/fr/a/7811867/villa-en-s6-de-543m%C2%B2-au-menzah-5
600,10,6,False,False,False,False,False,False,False,Bon état,False,False,False,False,800 000 TND,"Bizerteà
				BizerteNord",https://www.mubawab.tn/fr/a/8109484/un-bel-immeuble-de-7-appartements-%C3%A0-rue-7-novembre
110,3,1,False,False,False,True,False,False,False,Bon état,False,False,True,False,240 000 TND,Kélibia,https://www.mubawab.tn/fr/a/8109415/maison-160m%C2%B2-avec-v%C3%A9randa-et-patios
250,3,3,False,True,False,True,True,True,False,Nouveau,True,False,True,True,990 000 TND,"LaSoukraà
				LaSoukra",https://www.mubawab.tn/fr/a/7914065/%C3%A0-vendre-duplex-avec-piscine-%C3%A0-la-soukra
280,7,1,False,False,False,True,True,False,False,Nouveau,True,False,False,True,1 200 000 TND,"AéroportTunisCarthageà
				LaSoukra",https://www.mubawab.tn/fr/a/8108121/a-vendre-un-triplex-contemporain-%C3%A0-la-soukra
534,5,2,False,False,False,True,True,False,False,Bon état,False,False,True,False,370 000 TND,"RouteTeniourà
				SfaxVille",https://www.mubawab.tn/fr/a/8107567/a-vendre-maison-a-taniour-sfax
417,6,4,False,True,False,True,False,False,False,À rénover,False,False,False,False,950 000 TND,"BorjBaccoucheà
				ArianaVille",https://www.mubawab.tn/fr/a/8092592/a-vendre-villa-de-395-m%C2%B2-sur-un-terrain-de-417-m%C2%B2
210,3,2,False,False,False,False,True,True,False,Bon état,False,False,True,False,850 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/7914177/vente-triplex-elegance-s3-hammamet-centre
180,4,3,False,False,False,False,False,False,False,Bon état,False,False,True,False,370 000 TND,"HammamLifà
				HammamLif",https://www.mubawab.tn/fr/a/7868487/bonne-occasion-maison-avec-deux-appartements-%C3%A0-hammam-lif
250,3,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,270 000 TND,"BeniKhiarà
				BeniKhiar",https://www.mubawab.tn/fr/a/8106447/maison-%C3%A0-vendre-%C3%A0-b%C3%A8ni-khiar-plage
120,2,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,240 000 TND,"Hammametà
				Hammamet",https://www.mubawab.tn/fr/a/8104716/une-maison-ind%C3%A9pendante-%C3%A0-hammamet-centre-ville
1715,10,5,False,True,False,True,True,False,False,Nouveau,True,False,False,False,900 000 TND,SidiBouAliSousse,https://www.mubawab.tn/fr/a/8104067/maison-d-h%C3%B4te-%C3%A0-vendre
132,4,2,False,False,False,False,True,True,False,Nouveau,True,False,True,False,387 000 TND,"NouvelleMedinaà
				NouvelleMedina",https://www.mubawab.tn/fr/a/8103716/villa-2s4-de-132-m%C2%B2-%C3%A0-nouvelle-medina
350,3,1,False,False,False,False,False,True,False,Nouveau,True,False,True,False,850 000 TND,"CitéElWafaà
				Nabeul",https://www.mubawab.tn/fr/a/8103614/villa-trois-niveaux-s%C3%A9par%C3%A9s-%C3%A0-vendre-%C3%A0-afh2
324,4,1,False,False,False,True,False,False,False,Nouveau,True,False,False,False,350 000 TND,"CitéEssahafaà
				Raoued",https://www.mubawab.tn/fr/a/8010820/maison-s3-%C3%A0-vendre-%C3%A0-cit%C3%A9-les-journalistes
195,3,3,False,True,False,True,False,False,False,Nouveau,True,False,True,False,430 000 TND,"Mellitaà
				HoumtSouk",https://www.mubawab.tn/fr/a/8095211/villa-de-luxe-%C3%A0-houmt-souk-mellita
90,3,1,False,False,False,False,False,False,False,Bon état,False,False,True,False,175 000 TND,"CitéElAmelà
				Fouchana",https://www.mubawab.tn/fr/a/8102553/maison-%C3%A0-vendre-%C3%A0-cit%C3%A9-el-amel-3-chambres-agr%C3%A9ables-spacieux-salon-europ%C3%A9en
525,4,3,False,False,False,True,True,True,False,Nouveau,True,False,True,False,1 400 000 TND,"HammametNordà
				Hammamet",https://www.mubawab.tn/fr/a/8102382/une-grande-villa-chramante-neuf
600,4,2,False,True,False,True,True,True,False,Nouveau,True,False,True,False,2 400 000 TND,"GammarthSupérieurà
				LaMarsa",https://www.mubawab.tn/fr/a/8101975/une-villa-s3
600,5,Non spécifié,False,False,False,True,True,True,False,Non spécifié,False,False,True,False,2 100 000 TND,"CarthageByrsaà
				Carthage",https://www.mubawab.tn/fr/a/8101769/a-vendre-villa-s4-%C3%A0-carthage-byrsa
130,3,1,False,False,False,False,False,False,False,Bon état,False,False,False,False,295 000 TND,"LaManoubaà
				LaManouba",https://www.mubawab.tn/fr/a/8101639/duplex-cit%C3%A9-des-orangers-manouba
340,8,4,False,False,False,True,False,False,False,Bon état,False,False,True,False,350 000 TND,"TabarkaVilleà
				Tabarka",https://www.mubawab.tn/fr/a/8100933/a-vendre-%C3%A0-tabarka-maison-rdc2%C3%A9tages-titr%C3%A9e
210,3,2,False,True,False,True,False,False,False,Nouveau,True,False,True,False,550 000 TND,Aghir,https://www.mubawab.tn/fr/a/8058573/vente-villa-titr%C3%A9e-avec-piscine-%E2%80%93-aghir
140,3,2,False,True,False,True,True,False,False,Bon état,False,False,True,False,690 000 TND,Midounzonetouristique,https://www.mubawab.tn/fr/a/8053541/maison-titr%C3%A9e-%C3%A0-vendre
350,5,Non spécifié,False,True,False,True,True,True,False,Non spécifié,False,False,True,False,1 500 000 TND,"LaMarsaà
				LaMarsa",https://www.mubawab.tn/fr/a/8097341/villa-s5-%C3%A0-vendre-%C3%A0-gammarth
