id,surface,nombre_des_chambres,nombre_des_salles_de_bains,haut_standing,terrasse,balcon,etage,parking,ascenseur,jardin,vue_panoramique,climatiseur,chauffage_central,piscine,prix,categorie,latitude,longitude,gouvernorat
225,400,5,2,0,1,0,0,0,0,0,0,0,0,0,430000,0,36.790599,10.1783447,Ben Arous
601,130,3,1,0,1,0,0,0,0,0,0,1,0,0,260000,0,36.790599,10.1783447,Ben Arous
823,184,5,2,0,1,1,0,0,0,0,0,1,1,0,200000,0,36.790599,10.1783447,Ben Arous
998,400,8,4,0,1,1,0,0,0,0,0,1,1,0,690000,0,36.790599,10.1783447,Ben Arous
4462,85,2,1,0,0,1,4,0,0,0,0,0,0,0,120000,1,36.790599,10.1783447,Ben Arous
4550,83,2,1,0,1,0,12,0,0,0,1,0,0,0,125000,1,36.790599,10.1783447,Ben Arous
227,480,4,5,0,1,0,0,0,1,1,0,1,1,0,1250000,0,36.8656931,10.1687265,Ariana
283,390,5,4,0,0,0,0,0,0,1,0,1,1,1,950000,0,36.8656931,10.1687265,Ariana
396,700,6,4,0,1,0,0,0,0,0,0,0,0,0,600000,0,36.8656931,10.1687265,Ariana
434,200,3,1,0,0,0,0,0,0,1,0,0,0,0,650000,0,36.8656931,10.1687265,Ariana
453,260,3,2,0,0,1,0,1,0,0,0,1,1,0,750000,0,36.8656931,10.1687265,Ariana
590,0,4,1,0,1,1,0,0,0,1,0,0,0,0,900000,0,36.8656931,10.1687265,Ariana
815,255,8,1,0,1,1,0,0,0,1,0,1,1,0,770000,0,36.8656931,10.1687265,Ariana
816,700,9,9,0,1,0,0,0,0,1,0,1,1,0,2600000,0,36.8656931,10.1687265,Ariana
900,100,5,3,0,0,0,0,0,0,1,0,1,1,0,370000,0,36.8656931,10.1687265,Ariana
985,100,3,1,0,0,0,0,0,0,0,0,0,0,0,520000,0,36.8656931,10.1687265,Ariana
1021,450,4,2,0,0,0,0,0,0,1,0,0,0,0,850000,0,36.8656931,10.1687265,Ariana
1022,230,3,2,0,0,0,0,0,0,1,0,1,1,0,630000,0,36.8656931,10.1687265,Ariana
1065,151,3,3,0,1,0,5,1,1,0,0,1,1,0,445000,1,36.8656931,10.1687265,Ariana
1102,133,3,1,0,1,1,3,0,0,0,1,0,1,0,200000,1,36.8656931,10.1687265,Ariana
1155,150,3,2,0,1,1,0,1,0,0,0,0,1,0,410000,1,36.8656931,10.1687265,Ariana
1342,67,1,1,0,0,0,3,0,1,0,0,1,1,0,215000,1,36.8656931,10.1687265,Ariana
1378,170,3,2,0,0,0,0,1,0,0,0,0,0,0,430000,1,36.8656931,10.1687265,Ariana
1396,125,3,2,0,1,1,1,0,1,0,0,0,1,0,269900,1,36.8656931,10.1687265,Ariana
1524,162,3,3,0,1,0,0,1,1,0,0,1,1,0,450000,1,36.8656931,10.1687265,Ariana
1525,117,3,1,0,1,1,0,0,1,0,0,0,1,0,410000,1,36.8656931,10.1687265,Ariana
1789,115,2,1,0,1,1,0,1,1,1,0,1,1,0,295000,1,36.8656931,10.1687265,Ariana
1797,115,3,1,0,0,0,0,1,0,0,0,0,0,0,310000,1,36.8656931,10.1687265,Ariana
1953,133,4,2,0,1,1,0,0,1,1,0,0,0,0,370000,1,36.8656931,10.1687265,Ariana
1975,109,2,1,0,0,0,0,0,0,1,0,1,1,0,295000,1,36.8656931,10.1687265,Ariana
1977,100,2,1,0,1,1,0,0,0,0,0,1,1,0,280000,1,36.8656931,10.1687265,Ariana
1982,80,1,1,0,1,1,0,1,1,1,0,1,1,0,210000,1,36.8656931,10.1687265,Ariana
2019,70,1,1,0,0,0,1,0,0,1,0,1,1,0,220000,1,36.8656931,10.1687265,Ariana
2117,91,2,1,0,1,1,3,0,1,0,0,1,1,0,315000,1,36.8656931,10.1687265,Ariana
2118,66,1,1,0,1,1,3,0,1,0,1,1,1,0,320000,1,36.8656931,10.1687265,Ariana
2123,122,0,1,0,0,0,0,0,0,0,0,1,1,0,360000,1,36.8656931,10.1687265,Ariana
2156,121,3,1,0,1,1,0,1,1,0,1,1,1,0,406600,1,36.8656931,10.1687265,Ariana
2157,116,2,2,0,1,1,0,0,1,0,1,1,1,0,457000,1,36.8656931,10.1687265,Ariana
2200,130,2,1,0,1,0,0,1,1,1,1,0,1,0,279000,1,36.8656931,10.1687265,Ariana
2240,167,3,1,0,0,0,0,1,0,1,0,1,1,0,702000,1,36.8656931,10.1687265,Ariana
2248,100,2,2,0,1,1,3,1,1,1,0,1,1,0,369900,1,36.8656931,10.1687265,Ariana
2337,118,3,2,0,1,1,0,1,0,0,0,1,1,0,305000,1,36.8656931,10.1687265,Ariana
2445,97,2,1,0,1,1,1,1,1,0,1,1,1,0,320000,1,36.8656931,10.1687265,Ariana
2490,50,1,1,0,0,0,3,1,1,0,0,1,1,0,185000,1,36.8656931,10.1687265,Ariana
2531,126,0,1,0,1,1,0,0,1,0,0,0,0,0,280000,1,36.8656931,10.1687265,Ariana
2562,768,16,6,0,0,1,1,0,0,0,0,0,1,0,1200000,1,36.8656931,10.1687265,Ariana
2728,83,3,1,0,0,0,0,0,0,0,0,1,0,0,170000,1,36.8656931,10.1687265,Ariana
2776,130,3,2,0,1,1,0,1,1,0,1,1,0,0,335000,1,36.8656931,10.1687265,Ariana
2799,100,2,2,0,1,1,0,1,1,1,0,0,0,0,310000,1,36.8656931,10.1687265,Ariana
2807,100,2,1,0,1,0,2,0,1,0,0,1,1,0,260000,1,36.8656931,10.1687265,Ariana
2828,67,1,1,0,0,0,0,0,1,1,0,1,1,0,225000,1,36.8656931,10.1687265,Ariana
2829,129,3,2,0,1,1,0,0,1,1,0,1,1,0,355000,1,36.8656931,10.1687265,Ariana
2836,130,3,1,0,1,1,0,1,1,0,1,0,1,0,350000,1,36.8656931,10.1687265,Ariana
2842,133,3,1,0,1,1,3,0,0,0,1,1,1,0,220000,1,36.8656931,10.1687265,Ariana
2901,64,1,1,0,1,0,2,0,1,0,1,1,1,0,230000,1,36.8656931,10.1687265,Ariana
2906,75,2,1,0,1,0,1,1,1,0,1,1,1,0,400000,1,36.8656931,10.1687265,Ariana
3008,129,3,1,0,1,1,3,0,0,0,1,0,0,0,210000,1,36.8656931,10.1687265,Ariana
3062,147,3,2,0,1,1,2,1,1,1,1,1,1,0,500000,1,36.8656931,10.1687265,Ariana
3124,117,0,1,0,1,1,0,1,1,0,0,0,0,0,250000,1,36.8656931,10.1687265,Ariana
3212,151,3,1,0,1,1,0,0,0,0,0,0,1,0,380000,1,36.8656931,10.1687265,Ariana
3227,158,4,2,0,1,1,0,1,1,0,1,0,0,0,340000,1,36.8656931,10.1687265,Ariana
3278,106,1,1,0,0,0,2,0,1,0,0,0,1,0,390000,1,36.8656931,10.1687265,Ariana
3302,180,3,1,0,1,0,0,1,1,1,0,1,1,0,400000,1,36.8656931,10.1687265,Ariana
3336,0,2,1,0,1,1,3,1,1,0,0,0,0,0,230000,1,36.8656931,10.1687265,Ariana
3363,125,2,1,0,1,1,0,0,1,1,1,0,1,0,260000,1,36.8656931,10.1687265,Ariana
3374,72,0,1,0,1,1,0,0,1,0,0,0,1,0,197000,1,36.8656931,10.1687265,Ariana
3493,160,0,1,0,0,0,0,0,0,0,0,1,1,0,450000,1,36.8656931,10.1687265,Ariana
3523,145,2,1,0,1,1,0,1,1,1,1,1,1,0,395000,1,36.8656931,10.1687265,Ariana
3538,100,2,1,0,1,1,0,1,1,1,1,0,1,0,220000,1,36.8656931,10.1687265,Ariana
3576,133,0,1,0,1,1,0,1,0,0,1,0,0,0,370000,1,36.8656931,10.1687265,Ariana
3679,110,0,1,0,1,0,0,0,0,0,0,0,1,0,279700,1,36.8656931,10.1687265,Ariana
3685,162,2,2,0,1,0,6,0,1,0,1,1,1,0,380000,1,36.8656931,10.1687265,Ariana
3689,80,2,1,0,1,0,5,0,1,0,1,1,1,0,340000,1,36.8656931,10.1687265,Ariana
3703,134,2,2,0,1,1,4,1,1,1,1,1,1,0,590000,1,36.8656931,10.1687265,Ariana
3882,166,3,1,0,1,1,0,1,0,0,0,1,1,0,470000,1,36.8656931,10.1687265,Ariana
3913,129,2,1,0,0,1,0,1,1,0,0,0,1,0,330000,1,36.8656931,10.1687265,Ariana
3959,220,3,1,0,1,0,1,0,0,1,0,1,1,0,435000,1,36.8656931,10.1687265,Ariana
4052,85,2,1,0,0,0,0,1,0,0,0,0,1,0,210000,1,36.8656931,10.1687265,Ariana
4054,150,3,2,0,1,1,1,1,1,0,0,1,1,0,450000,1,36.8656931,10.1687265,Ariana
4060,73,2,1,0,1,1,4,0,0,0,0,0,0,0,170000,1,36.8656931,10.1687265,Ariana
4087,76,2,1,0,0,0,0,1,1,1,0,0,1,0,320000,1,36.8656931,10.1687265,Ariana
4115,120,0,1,0,1,1,0,0,0,0,0,1,1,0,270000,1,36.8656931,10.1687265,Ariana
4128,90,0,1,0,0,0,0,0,0,0,0,0,0,0,147000,1,36.8656931,10.1687265,Ariana
4148,162,3,3,0,1,1,1,0,1,1,1,1,1,0,520000,1,36.8656931,10.1687265,Ariana
4169,100,3,1,0,1,1,4,1,1,0,0,0,1,0,208000,1,36.8656931,10.1687265,Ariana
4338,114,2,1,0,1,0,5,1,1,0,1,1,1,0,335000,1,36.8656931,10.1687265,Ariana
4495,122,3,2,0,0,1,0,1,0,0,0,1,1,0,250000,1,36.8656931,10.1687265,Ariana
4603,140,3,2,0,1,0,0,1,1,1,1,1,1,0,420000,1,36.8656931,10.1687265,Ariana
4610,62,1,1,0,0,0,0,0,0,1,0,0,1,0,215000,1,36.8656931,10.1687265,Ariana
4617,75,1,1,0,1,0,3,0,1,1,0,0,1,0,200000,1,36.8656931,10.1687265,Ariana
4623,107,4,1,0,1,1,0,0,0,0,0,0,0,0,160000,1,36.8656931,10.1687265,Ariana
4640,125,3,2,0,1,0,0,1,0,0,0,1,1,0,330000,1,36.8656931,10.1687265,Ariana
4661,75,1,1,0,0,1,0,1,1,1,0,1,1,0,215000,1,36.8656931,10.1687265,Ariana
4679,120,4,1,0,0,0,4,0,0,0,0,0,0,0,185000,1,36.8656931,10.1687265,Ariana
230,100,4,2,0,0,0,0,0,0,1,0,1,0,0,460000,0,36.7897886,10.1707683,Ben Arous
260,781,7,2,0,1,0,0,0,0,1,0,0,1,0,790000,0,36.7897886,10.1707683,Ben Arous
486,250,3,2,0,1,0,0,0,0,1,0,0,0,0,800000,0,36.7897886,10.1707683,Ben Arous
877,450,9,3,0,1,0,0,0,0,1,1,0,0,0,380000,0,36.7897886,10.1707683,Ben Arous
1044,70,2,1,0,1,1,4,0,1,0,0,0,0,0,160000,1,36.7897886,10.1707683,Ben Arous
1045,89,2,1,0,1,1,4,1,1,0,0,1,1,0,240000,1,36.7897886,10.1707683,Ben Arous
1420,180,3,2,0,0,0,1,0,0,0,1,1,1,0,499900,1,36.7897886,10.1707683,Ben Arous
1429,92,2,1,0,1,1,0,1,1,0,0,0,1,0,187000,1,36.7897886,10.1707683,Ben Arous
2089,40,1,1,0,1,1,0,0,0,0,0,0,1,0,110000,1,36.7897886,10.1707683,Ben Arous
2354,60,2,1,0,1,1,2,0,0,0,1,0,0,0,90000,1,36.7897886,10.1707683,Ben Arous
2796,155,3,2,0,1,0,2,0,1,0,0,0,1,0,380000,1,36.7897886,10.1707683,Ben Arous
3447,473,4,2,0,1,0,0,0,0,1,0,1,1,0,900000,1,36.7897886,10.1707683,Ben Arous
4418,80,2,1,0,1,0,2,0,0,0,0,0,0,0,195000,1,36.7897886,10.1707683,Ben Arous
4644,113,2,1,0,1,1,4,0,0,1,1,1,0,0,200000,1,36.7897886,10.1707683,Ben Arous
4663,70,3,1,0,0,0,3,0,0,0,0,0,0,0,100000,1,36.7897886,10.1707683,Ben Arous
4671,125,4,1,0,0,0,2,0,0,0,0,0,0,0,200000,1,36.7897886,10.1707683,Ben Arous
239,120,2,1,0,1,0,0,1,0,0,0,0,1,0,240000,0,36.7420699,10.2407329,Ben Arous
296,110,1,1,0,1,0,0,0,0,0,0,0,0,0,85000,0,36.7420699,10.2407329,Ben Arous
720,104,3,2,0,1,0,0,0,0,0,0,1,0,0,290000,0,36.7420699,10.2407329,Ben Arous
888,500,3,2,0,1,0,0,0,0,1,0,0,0,0,490000,0,36.7420699,10.2407329,Ben Arous
2753,98,2,1,0,1,1,0,1,0,0,0,0,0,0,150000,1,36.7420699,10.2407329,Ben Arous
3708,71,2,1,0,0,0,1,1,1,0,0,0,0,0,150000,1,36.7420699,10.2407329,Ben Arous
3912,105,3,1,0,0,0,5,1,1,0,0,0,0,0,175000,1,36.7420699,10.2407329,Ben Arous
4406,141,3,1,0,1,0,0,1,0,0,0,0,1,0,265000,1,36.7420699,10.2407329,Ben Arous
4450,126,2,1,0,1,1,0,1,1,0,0,0,1,0,225000,1,36.7420699,10.2407329,Ben Arous
240,127,3,1,0,0,0,0,0,0,0,0,0,0,0,470000,0,36.7331656,10.3124307,Ben Arous
392,380,6,3,0,1,0,0,0,0,0,0,0,0,0,800000,0,36.7331656,10.3124307,Ben Arous
481,375,5,6,0,1,0,0,0,0,1,1,1,1,1,2900000,0,36.7331656,10.3124307,Ben Arous
540,93,4,1,0,1,0,0,0,0,1,0,0,1,0,385000,0,36.7331656,10.3124307,Ben Arous
604,1000,6,1,0,0,0,0,1,0,1,1,1,1,1,2900000,0,36.7331656,10.3124307,Ben Arous
768,560,12,8,0,1,0,0,0,0,1,1,0,0,0,690000,0,36.7331656,10.3124307,Ben Arous
865,150,4,2,0,1,0,0,0,0,1,0,1,1,0,395000,0,36.7331656,10.3124307,Ben Arous
1162,158,3,2,0,1,1,3,1,1,0,1,1,1,0,360000,1,36.7331656,10.3124307,Ben Arous
1286,127,3,2,0,1,1,0,1,1,0,0,1,1,0,360000,1,36.7331656,10.3124307,Ben Arous
1303,170,3,2,0,1,1,1,1,1,0,0,1,1,0,360000,1,36.7331656,10.3124307,Ben Arous
1318,101,3,1,0,1,1,1,1,0,0,0,1,1,0,215000,1,36.7331656,10.3124307,Ben Arous
1601,110,2,2,0,1,1,4,0,1,0,1,1,1,0,300000,1,36.7331656,10.3124307,Ben Arous
2760,135,4,4,0,1,0,0,0,0,1,0,1,1,0,800000,1,36.7331656,10.3124307,Ben Arous
2863,128,3,1,0,1,0,1,0,1,0,1,0,1,0,360000,1,36.7331656,10.3124307,Ben Arous
2886,116,2,1,0,0,0,5,1,1,0,0,0,1,0,280000,1,36.7331656,10.3124307,Ben Arous
3032,180,5,2,0,1,0,2,0,0,0,0,0,0,0,750000,1,36.7331656,10.3124307,Ben Arous
3464,112,2,2,0,1,1,3,1,1,0,0,1,1,0,305000,1,36.7331656,10.3124307,Ben Arous
3478,110,3,1,0,0,0,4,1,1,0,1,1,1,0,285000,1,36.7331656,10.3124307,Ben Arous
4023,104,2,2,0,1,1,3,0,1,0,0,1,1,0,300000,1,36.7331656,10.3124307,Ben Arous
4035,55,1,2,0,1,1,0,0,1,0,1,1,1,0,165000,1,36.7331656,10.3124307,Ben Arous
4488,63,1,1,0,0,0,2,0,1,0,1,1,1,0,240000,1,36.7331656,10.3124307,Ben Arous
253,470,3,1,0,1,0,0,0,0,1,0,0,0,0,650000,0,36.7190678,10.2031435,Ben Arous
1401,125,3,2,1,1,1,0,1,1,0,0,0,1,0,335000,1,36.7190678,10.2031435,Ben Arous
1909,118,2,2,0,1,1,5,0,1,0,0,1,1,0,285000,1,36.7190678,10.2031435,Ben Arous
2385,113,2,1,0,1,1,0,0,1,0,0,0,1,0,245000,1,36.7190678,10.2031435,Ben Arous
2438,100,2,1,0,1,0,4,1,1,0,0,1,1,0,270000,1,36.7190678,10.2031435,Ben Arous
2815,130,3,1,0,1,1,0,0,1,0,0,1,1,0,360000,1,36.7190678,10.2031435,Ben Arous
2820,115,0,1,0,0,0,0,1,0,0,0,1,1,0,250000,1,36.7190678,10.2031435,Ben Arous
2979,101,0,1,0,1,1,6,1,1,0,0,1,1,0,290000,1,36.7190678,10.2031435,Ben Arous
3525,113,2,1,0,1,1,4,1,1,0,0,1,1,0,225000,1,36.7190678,10.2031435,Ben Arous
3598,125,0,1,0,1,1,0,0,0,0,0,0,0,0,280000,1,36.7190678,10.2031435,Ben Arous
3888,90,2,1,0,1,0,5,1,1,0,0,1,1,0,180000,1,36.7190678,10.2031435,Ben Arous
4234,113,0,1,0,0,0,0,0,0,0,0,0,0,0,245000,1,36.7190678,10.2031435,Ben Arous
4237,138,3,1,0,1,1,5,1,1,1,1,1,1,0,360000,1,36.7190678,10.2031435,Ben Arous
258,151,3,2,0,1,0,0,0,0,1,0,1,1,0,540000,0,36.9042318,10.186787,Ariana
1007,300,7,3,0,0,0,0,0,0,0,0,0,1,0,450000,0,36.9042318,10.186787,Ariana
2404,128,2,1,0,1,0,3,0,1,0,0,1,1,0,270000,1,36.9042318,10.186787,Ariana
3291,160,3,2,0,0,0,0,0,1,0,0,0,0,0,320000,1,36.9042318,10.186787,Ariana
4563,129,3,2,0,1,1,3,1,1,0,0,1,1,0,348000,1,36.9042318,10.186787,Ariana
266,581,7,1,0,0,0,0,0,0,1,0,0,0,0,1150000,0,36.8443809,10.1819354,Ariana
275,210,5,3,0,1,0,0,0,0,1,0,0,1,0,780000,0,36.8443809,10.1819354,Ariana
412,228,4,2,0,1,0,0,1,0,1,1,1,1,0,1090000,0,36.8443809,10.1819354,Ariana
890,560,6,1,0,1,1,0,1,0,1,1,0,1,0,1400000,0,36.8443809,10.1819354,Ariana
1120,117,2,2,0,0,0,0,0,1,0,0,1,1,0,475000,1,36.8443809,10.1819354,Ariana
1197,107,2,2,0,0,0,1,0,1,0,0,1,1,0,403000,1,36.8443809,10.1819354,Ariana
1290,128,3,3,0,1,0,2,0,1,0,0,1,1,0,432000,1,36.8443809,10.1819354,Ariana
1713,206,0,1,0,1,1,0,1,1,0,0,1,1,0,475000,1,36.8443809,10.1819354,Ariana
2069,114,3,1,0,0,0,4,0,1,0,0,1,1,0,325000,1,36.8443809,10.1819354,Ariana
2091,590,3,3,0,1,0,0,0,0,1,0,1,1,0,1450000,1,36.8443809,10.1819354,Ariana
2256,135,0,1,0,1,1,0,1,1,0,0,1,1,0,360000,1,36.8443809,10.1819354,Ariana
2527,600,6,6,0,1,0,0,0,0,1,0,1,1,0,1599000,1,36.8443809,10.1819354,Ariana
2688,175,3,2,0,1,1,0,1,1,0,0,1,1,0,575000,1,36.8443809,10.1819354,Ariana
2772,76,0,1,0,0,0,0,0,1,0,0,1,1,0,265000,1,36.8443809,10.1819354,Ariana
2976,245,4,1,0,1,1,0,1,1,0,0,1,1,0,530000,1,36.8443809,10.1819354,Ariana
2986,359,3,2,0,1,1,0,1,0,0,1,1,0,0,1150000,1,36.8443809,10.1819354,Ariana
3265,234,3,3,0,1,1,5,1,1,0,1,1,1,0,680000,1,36.8443809,10.1819354,Ariana
3512,83,2,2,0,1,1,0,0,1,0,0,1,1,0,280000,1,36.8443809,10.1819354,Ariana
3987,135,2,1,0,1,0,0,0,0,1,0,1,1,0,245000,1,36.8443809,10.1819354,Ariana
4269,162,3,2,0,1,1,0,1,1,0,0,1,1,1,530000,1,36.8443809,10.1819354,Ariana
4416,123,2,1,0,1,1,2,0,1,0,1,1,1,0,340000,1,36.8443809,10.1819354,Ariana
4549,117,2,2,0,0,0,2,1,1,0,0,1,1,0,380000,1,36.8443809,10.1819354,Ariana
274,600,12,6,0,0,0,0,0,0,0,0,0,0,0,1100000,0,36.8270836,10.126886,Ariana
277,500,3,5,0,1,0,0,0,0,1,1,1,1,0,800000,0,36.7136861,10.3691813,Ben Arous
338,80,2,1,0,0,0,0,0,0,0,1,0,0,0,190000,0,36.7136861,10.3691813,Ben Arous
357,360,5,2,0,1,0,0,0,0,1,1,0,1,0,430000,0,36.7136861,10.3691813,Ben Arous
546,600,6,4,0,1,0,0,0,1,1,1,1,1,1,980000,0,36.7136861,10.3691813,Ben Arous
582,400,11,1,0,0,0,0,0,0,0,0,0,0,0,420000,0,36.7136861,10.3691813,Ben Arous
760,485,6,3,0,1,0,0,0,0,1,0,1,1,0,650000,0,36.7136861,10.3691813,Ben Arous
979,546,3,1,0,0,0,0,0,0,1,1,0,1,0,650000,0,36.7136861,10.3691813,Ben Arous
2211,114,0,1,0,0,0,0,0,1,0,0,0,1,0,240000,1,36.7136861,10.3691813,Ben Arous
3524,100,3,2,0,1,1,3,0,0,0,1,0,1,0,160000,1,36.7136861,10.3691813,Ben Arous
286,225,4,1,0,1,0,0,0,0,0,0,0,0,0,800000,0,36.8142752,10.1374251,Ariana
300,50,1,1,0,0,0,0,0,0,0,0,0,0,0,95000,0,36.80739,10.1656289,Ariana
745,187,4,2,0,1,0,0,0,0,0,0,0,0,0,205000,0,36.80739,10.1656289,Ariana
301,450,3,1,0,1,0,0,0,0,0,1,0,0,0,580000,0,36.7739079,10.1869375,Ben Arous
488,480,5,3,0,1,1,0,0,0,1,1,0,0,0,1100000,0,36.7739079,10.1869375,Ben Arous
627,590,4,1,0,1,0,0,0,0,1,1,1,1,0,670000,0,36.7739079,10.1869375,Ben Arous
990,420,4,1,0,0,0,0,0,0,0,1,0,0,0,415000,0,36.7739079,10.1869375,Ben Arous
2215,120,3,1,0,1,1,0,0,0,0,1,0,1,0,240000,1,36.7739079,10.1869375,Ben Arous
2216,208,5,1,0,1,0,0,0,0,1,1,0,0,0,350000,1,36.7739079,10.1869375,Ben Arous
2217,110,2,1,0,0,0,0,0,0,0,1,0,1,0,280000,1,36.7739079,10.1869375,Ben Arous
3603,160,3,1,0,0,0,0,0,0,0,1,0,0,0,350000,1,36.7739079,10.1869375,Ben Arous
3604,160,3,1,0,1,1,2,0,0,0,1,0,0,0,400000,1,36.7739079,10.1869375,Ben Arous
3721,480,3,1,0,0,0,0,0,0,1,1,0,0,0,550000,1,36.7739079,10.1869375,Ben Arous
4369,175,3,1,0,1,0,3,1,0,0,1,0,1,0,360000,1,36.7739079,10.1869375,Ben Arous
320,450,6,4,0,1,0,0,0,0,1,0,1,1,0,1200000,0,36.8149327,10.1675999,Ariana
687,124,3,1,0,0,0,0,0,0,0,0,0,0,0,550000,0,36.8149327,10.1675999,Ariana
4389,100,4,1,0,0,0,1,0,0,0,0,0,0,0,190000,1,36.8149327,10.1675999,Ariana
4390,179,3,3,0,1,1,0,0,0,0,1,1,1,0,550000,1,36.8149327,10.1675999,Ariana
333,150,3,2,0,1,0,0,0,0,1,0,0,0,0,290000,0,36.8346533,10.1298579,Ariana
2818,170,8,1,0,1,1,0,0,0,0,0,0,0,0,152000,1,36.8346533,10.1298579,Ariana
3188,150,3,1,0,1,0,0,1,0,0,0,1,1,0,185000,1,36.8346533,10.1298579,Ariana
339,300,3,2,0,1,1,0,0,0,1,0,1,1,0,620000,0,36.854685,10.3140644,Ariana
3393,150,3,1,0,1,1,1,0,0,0,0,1,0,0,240000,1,36.854685,10.3140644,Ariana
340,582,3,2,0,0,0,0,0,0,0,0,0,0,0,950000,0,36.8085956,10.1590082,Tunis
711,609,4,2,0,1,0,0,0,0,0,0,1,1,0,780000,0,36.8085956,10.1590082,Tunis
355,380,4,2,0,1,0,0,0,0,0,0,0,0,0,500000,0,36.7726185,10.1823642,Ben Arous
854,82,2,1,0,0,0,0,0,0,0,0,0,0,0,165000,0,36.7726185,10.1823642,Ben Arous
967,252,2,1,0,0,0,0,0,0,1,0,0,0,0,390000,0,36.7726185,10.1823642,Ben Arous
3011,137,2,1,0,1,1,1,1,0,0,0,1,1,0,290000,1,36.7726185,10.1823642,Ben Arous
378,170,6,2,0,1,0,0,0,0,0,0,0,0,0,750000,0,36.7786104,10.2882559,Ben Arous
3712,93,2,3,0,0,0,3,0,1,0,0,1,1,0,135000,1,36.7786104,10.2882559,Ben Arous
389,450,15,7,0,1,0,0,0,0,1,0,0,0,0,950000,0,36.7019512,10.3964906,Ben Arous
448,210,4,1,0,1,0,0,0,0,0,0,0,1,0,435000,0,36.7019512,10.3964906,Ben Arous
552,425,12,1,0,0,0,0,0,0,0,0,0,0,0,850000,0,36.7019512,10.3964906,Ben Arous
564,300,7,4,0,0,0,0,0,0,1,0,1,1,0,790000,0,36.7019512,10.3964906,Ben Arous
581,400,0,1,0,0,0,0,0,0,1,0,0,0,1,800000,0,36.7019512,10.3964906,Ben Arous
837,600,12,6,0,1,0,0,0,0,1,0,1,0,0,950000,0,36.7019512,10.3964906,Ben Arous
847,500,9,3,0,1,0,0,0,0,1,1,0,0,0,650000,0,36.7019512,10.3964906,Ben Arous
891,350,4,3,0,1,0,0,1,0,1,0,1,1,0,480000,0,36.7019512,10.3964906,Ben Arous
939,291,8,4,0,0,0,0,0,0,0,0,0,1,0,850000,0,36.7019512,10.3964906,Ben Arous
2322,44,0,1,0,0,0,0,0,1,0,0,0,0,0,130000,1,36.7019512,10.3964906,Ben Arous
2514,86,2,1,0,1,1,1,0,0,0,0,0,0,0,140000,1,36.7019512,10.3964906,Ben Arous
2583,64,3,1,0,1,1,3,0,0,0,0,1,0,0,145000,1,36.7019512,10.3964906,Ben Arous
2756,150,4,3,0,1,0,0,0,0,0,0,0,0,0,680000,1,36.7019512,10.3964906,Ben Arous
3018,126,0,1,0,1,1,0,0,0,0,0,0,1,0,190000,1,36.7019512,10.3964906,Ben Arous
3019,100,0,1,0,1,0,0,0,0,0,0,0,0,0,185000,1,36.7019512,10.3964906,Ben Arous
3251,90,6,1,0,1,1,0,0,0,0,0,0,0,0,150000,1,36.7019512,10.3964906,Ben Arous
3803,132,2,3,0,1,0,1,1,1,0,0,1,1,0,280000,1,36.7019512,10.3964906,Ben Arous
4004,122,2,1,0,0,0,1,0,0,0,0,1,1,0,240000,1,36.7019512,10.3964906,Ben Arous
4161,108,2,2,0,0,0,4,1,1,0,0,1,1,0,205000,1,36.7019512,10.3964906,Ben Arous
4419,70,2,1,0,0,0,3,0,1,0,1,0,0,0,100000,1,36.7019512,10.3964906,Ben Arous
390,250,5,2,0,0,0,0,0,0,0,0,0,0,0,750000,0,36.767891,10.2724617,Ben Arous
656,440,4,2,0,1,0,0,0,0,1,0,0,0,0,490000,0,36.767891,10.2724617,Ben Arous
657,70,3,2,0,1,0,0,0,0,0,0,0,0,0,165000,0,36.767891,10.2724617,Ben Arous
675,300,4,2,0,1,1,0,0,0,1,0,0,0,0,920000,0,36.767891,10.2724617,Ben Arous
680,200,6,3,0,0,0,0,0,0,1,0,0,0,0,650000,0,36.767891,10.2724617,Ben Arous
1928,1000,4,4,0,0,0,0,0,0,0,0,1,1,0,980000,1,36.767891,10.2724617,Ben Arous
2122,170,0,1,0,0,0,0,0,0,0,0,0,1,0,595000,1,36.767891,10.2724617,Ben Arous
2175,110,3,1,0,0,0,0,1,0,0,0,0,1,0,180000,1,36.767891,10.2724617,Ben Arous
2868,100,3,1,0,1,1,0,1,0,0,0,0,0,0,155000,1,36.767891,10.2724617,Ben Arous
2881,89,3,2,0,1,1,3,0,0,0,1,1,1,0,160000,1,36.767891,10.2724617,Ben Arous
2957,95,3,1,0,0,0,0,0,0,0,0,0,0,0,135000,1,36.767891,10.2724617,Ben Arous
2968,80,0,1,0,1,1,0,1,0,0,0,0,0,0,137000,1,36.767891,10.2724617,Ben Arous
2969,100,0,1,0,1,1,0,1,0,0,1,1,0,0,155000,1,36.767891,10.2724617,Ben Arous
2996,100,0,1,0,0,0,0,1,0,0,0,0,0,0,155000,1,36.767891,10.2724617,Ben Arous
3013,100,0,1,0,1,1,0,1,0,0,0,1,0,0,170000,1,36.767891,10.2724617,Ben Arous
3014,100,0,1,0,0,0,0,1,0,0,0,0,0,0,228000,1,36.767891,10.2724617,Ben Arous
3073,100,0,1,0,1,1,0,1,0,0,0,1,0,0,230000,1,36.767891,10.2724617,Ben Arous
3132,110,3,1,0,0,0,3,0,0,1,0,0,0,0,180000,1,36.767891,10.2724617,Ben Arous
