,id,url,titre,categorie,gouvernorat,neuf,source
1518,1518,https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-nord/villa-vendre-corniche-bizerte/68ca88d7516f1ddb82dc2a14/,Villa à Vendre à Corniche Bizerte,Maisons et Villas,Bizerte,False,tayara
1519,1519,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/vente-villa-ksar-hellal/6920c33c265523b710e93ff1/,Vente villa Ksar Hellal,Maisons et Villas,tunis,False,tayara
1520,1520,https://www.tayara.tn/item/appartements/tunis/sidi-hassine/appartement-s3/6920c133145e1617cbaa13e9/,Appartement S+3,Appartements,Tunis,False,tayara
1521,1521,https://www.tayara.tn/item/maisons-et-villas/ben-arous/fouchana/avendre-maison/6920b63e265523b710e93674/,Avendre maison,Maisons et Villas,Ben Arous,False,tayara
1522,1522,https://www.tayara.tn/item/maisons-et-villas/kasserine/kasserine-sud/villa/6920aad1145e1617cbaa0408/,Villa,Maisons et Villas,Kasserine,False,tayara
1523,1523,https://www.tayara.tn/item/appartements/ben-arous/autres-villes/appartement-s3-de-132-m-ben-arous/6920aabc265523b710e92e85/,Appartement S+3 de 132 m² à Ben Arous,Appartements,Ben Arous,False,tayara
1524,1524,https://www.tayara.tn/item/appartements/tunis/le-bardo/a-vendre-appartement-s3-hst-au-bardo-2/69209a1c265523b710e92328/,A vendre appartement S+3 hst au bardo 2,Appartements,Tunis,False,tayara
1525,1525,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-des-appartements-duplex-la-soukra-direct-promoteur/691758a6145e1617cba5a0e4/,A VENDRE : Des Appartements & Duplex à La Soukra (Direct Promoteur),Appartements,tunis,False,tayara
1526,1526,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-des-appartements-s1-et-s2-situs-la-nouvelle-soukra-direct-promoteur-/68308693cf58eeced2440128/,À VENDRE : Des appartements S+1 et S+2 situés à La Nouvelle Soukra ( Direct Promoteur ),Appartements,tunis,False,tayara
1527,1527,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/a-vendre-une-villa-avec-deux-appartement-s2/69145c37265523b710e32573/,A vendre une villa avec deux appartement S+2,Maisons et Villas,Nabeul,False,tayara
1528,1528,https://www.tayara.tn/item/appartements/ariana/el-menzah-7/a-vendre-s1-l-menzah-7/69208fb6145e1617cba9f174/,a vendre s+1  à l menzah 7,Appartements,Ariana,False,tayara
1529,1529,https://www.tayara.tn/item/appartements/mahdia/mahdia/s2-mahdia/69208f96145e1617cba9f163/,S+2 à MAHDIA,Appartements,Mahdia,False,tayara
1530,1530,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-appartement-s1-direct-promoteur-nouvelle-soukra/69208d6f145e1617cba9f003/,A vendre appartement S+1 direct promoteur à nouvelle Soukra,Appartements,Ariana,False,tayara
1531,1531,https://www.tayara.tn/item/maisons-et-villas/ariana/el-menzah-6/villa-vendre-menzah-6/69208d23265523b710e91ab5/,villa à vendre à menzah 6,Maisons et Villas,Ariana,False,tayara
1532,1532,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-villa-manzel-abderahmen-bizerte/69208a54145e1617cba9eda8/,A Vendre Villa à Manzel Abderahmen Bizerte,Maisons et Villas,tunis,False,tayara
1533,1533,https://www.tayara.tn/item/appartements/nabeul/klibia/appartement-vue-sur-le-fort-de-klibia/688b9edfd69a89221d41b986/,appartement vue sur le fort de  kélibia,Appartements,Nabeul,False,tayara
1534,1534,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/-/68f375afd0d95991e1ff9117/,برطمان طابق ارضي مع مدخل سيارة للبيع,Maisons et Villas,Nabeul,False,tayara
1535,1535,https://www.tayara.tn/item/appartements/bizerte/bizerte/-vendre-appartement-s3-haut-standing-bizerte-route-nadhour-immeuble-barnaoui-/69208785265523b710e91693/,"À Vendre : Appartement S+3  Haut Standing – Bizerte, Route Nadhour  immeuble barnaoui .",Appartements,Bizerte,False,tayara
1536,1536,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/villa-a-vendre/69207ed2265523b710e90fdb/,villa a vendre,Maisons et Villas,Nabeul,False,tayara
1537,1537,https://www.tayara.tn/item/appartements/tunis/manar/a-vendre-un-appartement-s4-a-manar-2/69207ae7265523b710e90c7a/,A vendre un appartement s+4  a Manar 2,Appartements,Tunis,False,tayara
1538,1538,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/rare-s3-verdure-et-espace-pp-cellier-et-bureau/69206eca265523b710e9031f/,Rare s3 verdure et espace pp cellier et bureau,Appartements,Ariana,False,tayara
1539,1539,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-un-s2-de-127-m-la-soukra/69206de1265523b710e90267/,A vendre un S+2 de 127 m² à la soukra,Appartements,Ariana,False,tayara
1540,1540,https://www.tayara.tn/item/appartements/tunis/hraria/2-appartements-2-locaux-commerciaux-zahrouni/69206d72265523b710e90204/,2 appartements + 2 locaux commerciaux à zahrouni,Appartements,Tunis,False,tayara
1541,1541,https://www.tayara.tn/item/appartements/tunis/l-aouina/s2-les-palmeraies/6920599f145e1617cba9ca15/,s+2 les palmeraies,Appartements,Tunis,False,tayara
1542,1542,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-duplex-cit-ain-mariem/68d3dc0607c7711d7c748284/,A Vendre Duplex à Cité Ain Mariem,Maisons et Villas,tunis,False,tayara
1543,1543,https://www.tayara.tn/item/appartements/bizerte/bizerte-nord/a-vendre-appartement-en-plein-centre-ville-bizerte/6911a512145e1617cba20e5c/,A Vendre Appartement  En Plein Centre Ville Bizerte,Appartements,Bizerte,False,tayara
1544,1544,https://www.tayara.tn/item/appartements/ariana/ariana-essoughra/s2-ariana-soughra/691f0e99145e1617cba927ca/,s+2 Ariana soughra,Appartements,Ariana,False,tayara
1545,1545,https://www.tayara.tn/item/appartements/tunis/el-manar-1/s3-manar1/691f0f6d145e1617cba92858/,s+3 manar1,Appartements,Tunis,False,tayara
1546,1546,https://www.tayara.tn/item/appartements/ariana/el-menzah-5/a-vendre-appartement-s2-haut-standing-menzah-5/69204e36145e1617cba9c3c3/,A Vendre appartement s+2 haut standing à menzah 5,Appartements,Ariana,False,tayara
1547,1547,https://www.tayara.tn/item/maisons-et-villas/tunis/el-menzah-9/a-vendre-une-villa-s3-manzah-9/69204a01145e1617cba9c155/,A vendre une villa s+3 manzah 9,Maisons et Villas,Tunis,False,tayara
1548,1548,https://www.tayara.tn/item/maisons-et-villas/tunis/manar/a-vendre-villa-inacheve-manar-1/692049d8265523b710e8eb69/,A vendre Villa inachevée à Manar 1,Maisons et Villas,Tunis,False,tayara
1549,1549,https://www.tayara.tn/item/maisons-et-villas/sousse/hammam-sousse/trs-beau-rez-de-chausse-s3-ahammem-sousse/67853455ed6f33de58c17b52/,TRÈS BEAU REZ DE CHAUSSÈE S+3 A🔥HAMMEM SOUSSE,Maisons et Villas,Sousse,False,tayara
1550,1550,https://www.tayara.tn/item/appartements/sousse/chatt-mariem/un-bel-app-s1-vue-piscine-a-chatt-mariem/692044d2265523b710e8e7f3/,UN BEL APP S+1 VUE PISCINE A CHATT MARIEM❤,Appartements,Sousse,False,tayara
1551,1551,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/villa-avec-studio-vendre-elmonchar-27246301/692044cc145e1617cba9bda2/,Villa avec studio à vendre à Elmonchar 27246301,Maisons et Villas,Nabeul,False,tayara
1552,1552,https://www.tayara.tn/item/maisons-et-villas/tunis/el-omrane-suprieur/a-vendre-maison-au-cit-intileka/6920431d265523b710e8e670/,A Vendre Maison au Cité Intileka,Maisons et Villas,Tunis,False,tayara
1553,1553,https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/appartement-s3-de-119-m-la-nouvelle-medina/691b6c39145e1617cba78bd3/,Appartement S+3 de 119 m² à la Nouvelle Medina,Appartements,Ben Arous,False,tayara
1554,1554,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/a-vendre-hammamet-sidi-hamed-une-maison-s3/6822139036d25d47f896a648/,A vendre à Hammamet sidi Hamed  une maison S+3,Maisons et Villas,Nabeul,False,tayara
1555,1555,https://www.tayara.tn/item/maisons-et-villas/ariana/cit-ennasr-2/a-vendre-villa-de-440-m-ennasr-2/69203646265523b710e8dd69/,A vendre Villa de 440 m² à Ennasr 2,Maisons et Villas,Ariana,False,tayara
1556,1556,https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/un-appartement-s1-la-nouvelle-mdina-vente-directe-promoteur/68c2926ec4782c5427b0b693/,Un appartement S1  à la Nouvelle Médina - Vente directe promoteur,Appartements,Ben Arous,False,tayara
1557,1557,https://www.tayara.tn/item/appartements/nabeul/klibia/s2-100-metres-de-la-plage-a-ezzahra-kelibia/69202f15265523b710e8d714/,S2 100 metres de la plage a Ezzahra Kelibia,Appartements,Nabeul,False,tayara
1558,1558,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/a-vendre-une-villa-jumele-a-la-soukra/69202ea9265523b710e8d6d2/,A VENDRE UNE VILLA JUMELÉE A LA SOUKRA,Maisons et Villas,Ariana,False,tayara
1559,1559,https://www.tayara.tn/item/appartements/nabeul/klibia/s3-avec-piscine-a-kerkouane-kelibia/69202b18265523b710e8d4e2/,S3 avec Piscine a Kerkouane - Kelibia,Appartements,Nabeul,False,tayara
1560,1560,https://www.tayara.tn/item/appartements/tunis/tunis/vente-jardins-menzah2-s1-spacieux-haut-standing/68b2b448df9d8936c1025c38/,vente jardins menzah2  s+1 spacieux haut standing,Appartements,tunis,False,tayara
1561,1561,https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/villa-a-vendre-la-marsa-saada-450m2/68d169e607c7711d7c730412/,villa a vendre la Marsa Saada 450m2,Maisons et Villas,Tunis,False,tayara
1562,1562,https://www.tayara.tn/item/maisons-et-villas/tunis/gammarth/villa-inachev-a-vendre-gammarth-suprieure/68c67604516f1ddb82d9aed5/,villa inachevé a vendre Gammarth supérieure,Maisons et Villas,Tunis,False,tayara
1563,1563,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-vendre-s1-de-60-m-ennasr-2/68f0fd7e53fa6375757ddc80/,A vendre: S+1 de 60 m² à Ennasr 2,Appartements,Ariana,False,tayara
1564,1564,https://www.tayara.tn/item/maisons-et-villas/ariana/cit-ennasr-2/a-vendre-une-villa-de-485-m-sur-deux-niveaux-indpendant-ennasr/680cec92c1f8f57898e2b0ad/,A vendre une villa de 485 m² sur deux niveaux indépendant à Ennasr,Maisons et Villas,Ariana,False,tayara
1565,1565,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-vendre-s3-ennasr-2/68dfaca36c505afdc05d3ae2/,A vendre : S+3 à Ennasr 2,Appartements,Ariana,False,tayara
1566,1566,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-vendre-s2-avec-terrasse-de-48-m-ennasr-2/6863b51694cd0376dcd2301e/,A vendre: S+2 avec terrasse de 48 m² à  Ennasr 2,Appartements,ariana,False,tayara
1567,1567,https://www.tayara.tn/item/appartements/sousse/kantaoui/kantaoui-appartement-lextrmit-des-htels/67d404c8ca3467b14e63fd95/,Kantaoui appartement à l'extrémité des Hôtels,Appartements,Sousse,False,tayara
1568,1568,https://www.tayara.tn/item/appartements/ariana/ghazela/a-vendre-appartement-s-1-cit-sahafa/691fa00b145e1617cba98a7a/,A vendre appartement S +1 à cité sahafa,Appartements,Ariana,False,tayara
1569,1569,https://www.tayara.tn/item/appartements/tunis/ettahrir/appartement-s2-vendre-en-tunis-23408719/691f7e1d265523b710e8a417/,appartement S+2 à vendre en tunis حي التحرير 23408719,Appartements,Tunis,False,tayara
1570,1570,https://www.tayara.tn/item/maisons-et-villas/tunis/agba/entrepreneur-pour-villa-et-maison-21118839/691f6712145e1617cba969fe/,entrepreneur pour villa et maison 21118839,Maisons et Villas,Tunis,False,tayara
1571,1571,https://www.tayara.tn/item/maisons-et-villas/bizerte/el-alia/maison-de-360-m-au-coeur-dune-ferme-de-2-hectares/691f5e60265523b710e88e01/,Maison de 360 m au coeur d'une ferme de 2 hectares,Maisons et Villas,Bizerte,False,tayara
1572,1572,https://www.tayara.tn/item/appartements/ariana/ennasr/vendre-appart-s3-bonne-tat/691f512b145e1617cba9595d/,Vendre appart S3 Bonne état,Appartements,Ariana,False,tayara
1573,1573,https://www.tayara.tn/item/maisons-et-villas/sousse/kala-kebira/villa-vendre/674dbacf0d8480a1e01b9b52/,Villa à vendre,Maisons et Villas,Sousse,False,tayara
1574,1574,https://www.tayara.tn/item/appartements/ben-arous/sidi-rezig/appartement-s2/691f3958265523b710e871db/,Appartement s+2,Appartements,Ben Arous,False,tayara
1575,1575,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-villa-minimaliste-beb-saadoun/68e0ed05e7035d31a40efdc3/,A vendre : Villa Minimaliste à Beb Saadoun,Maisons et Villas,Tunis,False,tayara
1576,1576,https://www.tayara.tn/item/maisons-et-villas/tunis/montplaisir/villa-montplaisir/6914610a145e1617cba4010d/,Villa Montplaisir,Maisons et Villas,Tunis,False,tayara
1577,1577,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet-centre/une-maison-indpendante-hammamet-centre-ville-27246301/691f25dd145e1617cba936fd/,une maison indépendante à Hammamet centre ville 27246301,Maisons et Villas,Nabeul,False,tayara
1578,1578,https://www.tayara.tn/item/appartements/tunis/tunis/un-tage-de-villa-s2-sidi-doued-avec-une-grande-terrasse/68f0b44853fa6375757d9a9a/,Un étage de villa S+2 à Sidi Doued avec une grande terrasse,Appartements,tunis,False,tayara
1579,1579,https://www.tayara.tn/item/appartements/ben-arous/hammam-lif/a-vendre-un-appartement-rdc-s2-hammam-lif/691f1c01265523b710e85b79/,A vendre un appartement rdc s+2 à Hammam lif,Appartements,Ben Arous,False,tayara
1580,1580,https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-sud/-/691f19a4265523b710e859dd/,فيلا ذات طابقين  حديثةالبناء بحي الجلاء الثاني بنزرت للبيع,Maisons et Villas,Bizerte,False,tayara
1581,1581,https://www.tayara.tn/item/appartements/ariana/la-soukra/appartement-a-vendre-s2-haut-standing/691f17e7265523b710e858b5/,appartement a vendre s+2 haut standing,Appartements,Ariana,False,tayara
1582,1582,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/appartement-s2-panorama-vendre/691f1660145e1617cba92cca/,Appartement S+2 à Panorama à vendre,Appartements,Sousse,False,tayara
1583,1583,https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-un-appartement-s2-aux-jardins-laouina/691f0d9a145e1617cba9272a/,à vendre un  appartement S2 aux jardins l'aouina,Appartements,tunis,False,tayara
1584,1584,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/-vendre-un-appartement-s2-riadh-andalous/691ef9df145e1617cba91962/,À vendre un appartement S+2 à Riadh Andalous,Appartements,Ariana,False,tayara
1585,1585,https://www.tayara.tn/item/appartements/tunis/tunis/appart-tf-a-rnover-2-p-spares-bahri-lafayette-48-md/691ef68a265523b710e84201/,appart TF a rénover 2 p séparées bahri Lafayette 48 MD,Appartements,Tunis,False,tayara
1586,1586,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/-vendre-maison-indpendante-el-hawaria/691dcd9f265523b710e7affe/,🌴 À VENDRE – Maison indépendante à El Hawaria,Maisons et Villas,Nabeul,False,tayara
1587,1587,https://www.tayara.tn/item/appartements/sousse/kantaoui/a-vendre-un-s1-marina-kantaoui/690c8d0a6490817594e4a705/,A vendre un s+1 à marina kantaoui,Appartements,Sousse,False,tayara
1588,1588,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/-vendre-superbe-appartement-s2-haut-standing-meubl-zone-touristique/691eeaab265523b710e838da/,À Vendre – Superbe Appartement S+2 Haut Standing Meublé – Zone Touristique,Appartements,Sousse,False,tayara
1589,1589,https://www.tayara.tn/item/maisons-et-villas/sfax/route-manzel-chaker/occasion-dor-immeuble-vendre-menzel-chaker-km-65-sfax/691ee938265523b710e83776/,"Occasion d'or : immeuble à vendre menzel chaker km 6,5 Sfax",Maisons et Villas,Sfax,False,tayara
1590,1590,https://www.tayara.tn/item/appartements/ariana/borj-louzir/a-vendre-appartement-s3-borj-louzir/691ee54f145e1617cba9092e/,A Vendre Appartement S3 à Borj Louzir,Appartements,Ariana,False,tayara
1591,1591,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/petit-immeuble-avec-4-apparts-la-soukra/691ee542145e1617cba9091a/,Petit immeuble avec 4 apparts à La Soukra,Maisons et Villas,Ariana,False,tayara
1592,1592,https://www.tayara.tn/item/appartements/tunis/el-omrane-suprieur/s3-el-omrane-suprieur/68877e36c7b62b9abce3ab9e/,S+3 à El Omrane Supérieur,Appartements,Tunis,False,tayara
1593,1593,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-vendre-un-trs-beau-duplex-s3-jamais-habit-ennasr2/68df91aae7035d31a40e2cc3/,A vendre un très beau duplex s+3 jamais habité  à ennasr2,Appartements,Ariana,False,tayara
1594,1594,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/av-maison-hammamet-sud-99958728/691edfc3145e1617cba904f3/,AV maison à hammamet sud 99958728,Maisons et Villas,Nabeul,False,tayara
1595,1595,https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/appartement-s2-madina-jaddida/691edb11145e1617cba900e2/,Appartement s+2 à Madina jaddida,Appartements,Ben Arous,False,tayara
1596,1596,https://www.tayara.tn/item/appartements/ben-arous/borj-cedria/occasion-a-saisirun-app-s3-/691eda8b265523b710e82b29/,Occasion a saisir-Un app. S+3 -,Appartements,Ben Arous,False,tayara
1597,1597,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/av-villa-non-fini-hammamet-sud-99958728/691ed78f145e1617cba8fe20/,AV villa non fini à hammamet sud 99958728,Maisons et Villas,Nabeul,False,tayara
1598,1598,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/-2-99202001/691ed64d145e1617cba8fd2f/,للبيع 2 منازل في حمام بنت الجديدي 99202001,Maisons et Villas,Nabeul,False,tayara
1599,1599,https://www.tayara.tn/item/appartements/sousse/sousse/appartement-s2-en-vente/691c38ef145e1617cba7d703/,Appartement s+2 en vente,Appartements,Sousse,False,tayara
1600,1600,https://www.tayara.tn/item/appartements/ariana/cite-ennkhilet/ennkhilet-appartement-s2-vendre/68fb8229d0d95991e1040da8/,📍ENNKHILET : APPARTEMENT S+2 À VENDRE,Appartements,Ariana,False,tayara
1601,1601,https://www.tayara.tn/item/maisons-et-villas/ariana/sidi-thabet/-borj-touil-ariana-une-villa-s3-vendre/68fb82afb756576ab407ba0b/,"📍 BORJ TOUIL, ARIANA : UNE VILLA S+3 À VENDRE",Maisons et Villas,Ariana,False,tayara
1602,1602,https://www.tayara.tn/item/maisons-et-villas/ariana/ennasr/-ennasr-1-villa-a-vendre/68d555fc516f1ddb82e2ec8d/,📍 ENNASR 1 : VILLA A VENDRE,Maisons et Villas,Ariana,False,tayara
1603,1603,https://www.tayara.tn/item/appartements/tunis/menzah/menzah-7-bis-appartement-s3-a-vendre/68d54a9107c7711d7c75664e/,📍MENZAH 7 BIS  : APPARTEMENT S+3  A VENDRE,Appartements,Tunis,False,tayara
1604,1604,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/ennasr-2-appartement-s4-vendre/68ff5aa3d0d95991e106004b/,📍ENNASR 2: APPARTEMENT S+4 À VENDRE,Appartements,Ariana,False,tayara
1605,1605,https://www.tayara.tn/item/maisons-et-villas/ariana/riadh-andalous/-riadh-el-andalous-une-villa-s6-vendre/68db953d516f1ddb82e6770a/,📍 RIADH EL ANDALOUS : UNE VILLA S+6 À VENDRE,Maisons et Villas,Ariana,False,tayara
1606,1606,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/riadh-al-andalouse-appartement-s3-a-vendre/68d548e807c7711d7c7564bb/,📍RIADH AL ANDALOUSE : APPARTEMENT S+3 A VENDRE,Appartements,Ariana,False,tayara
1607,1607,https://www.tayara.tn/item/appartements/ariana/ennasr/ennasr-1-appartement-s2-vendre/68d7c6e8516f1ddb82e45bb2/,📍ENNASR 1: APPARTEMENT S+2 À VENDRE,Appartements,Ariana,False,tayara
1608,1608,https://www.tayara.tn/item/appartements/ariana/ghazela/-ghazela-appartement-s3-vendre/686f9457d5464a896ca80b06/,📍 GHAZELA : APPARTEMENT S+3 À VENDRE,Appartements,Ariana,False,tayara
1609,1609,https://www.tayara.tn/item/appartements/ariana/ghazela/-el-ghazela-vendre-une-villa/68c56161e33e2deec930b99c/,📍 EL GHAZELA : À VENDRE UNE VILLA,Appartements,Ariana,False,tayara
1610,1610,https://www.tayara.tn/item/maisons-et-villas/ariana/ghazela/-ghazella-villa-vendre-sur-deux-niveaux-spars/687e457bd5464a896cb25ddf/,📍 GHAZELLA – VILLA À VENDRE SUR DEUX NIVEAUX SÉPARÉS,Maisons et Villas,Ariana,False,tayara
1611,1611,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/-ennasr-2-appartement-s3-vendre/68d54c4f07c7711d7c7567ec/,📍 ENNASR 2 : APPARTEMENT S+3 À VENDRE,Appartements,Ariana,False,tayara
1612,1612,https://www.tayara.tn/item/maisons-et-villas/ariana/riadh-andalous/-riadh-el-andalous-une-villa-s5-vendre/68d54ec0516f1ddb82e2e5ed/,📍 RIADH EL ANDALOUS: UNE VILLA S+5 À VENDRE,Maisons et Villas,Ariana,False,tayara
1613,1613,https://www.tayara.tn/item/appartements/tunis/menzah/menzah-7-bis-appartement-s1-vendre/68c5610871554c2d1b316019/,📍MENZAH 7 BIS: APPARTEMENT S+1 À VENDRE,Appartements,Tunis,False,tayara
1614,1614,https://www.tayara.tn/item/maisons-et-villas/ariana/riadh-andalous/-riadh-el-andalous-duplex-de-haut-standing-avec-jardin-vendre/690a29f06490817594e3762f/,📍 RIADH EL ANDALOUS – DUPLEX DE HAUT STANDING AVEC JARDIN À VENDRE,Maisons et Villas,Ariana,False,tayara
1615,1615,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/-riadh-el-andalous-appartements-s3-vendre/690a29308e4e0e4acb5d3d07/,📍 RIADH EL ANDALOUS – APPARTEMENTS S+3 À VENDRE,Appartements,Ariana,False,tayara
1616,1616,https://www.tayara.tn/item/appartements/tunis/l-aouina/avendre-s4-et-parking-sous-soll/691e2dff145e1617cba8c703/,avendre S+4 et parking sous soll,Appartements,Tunis,False,tayara
1617,1617,https://www.tayara.tn/item/maisons-et-villas/sousse/sahloul/villa-sahloul-sousse/691e26e5265523b710e7ee36/,Villa à sahloul sousse,Maisons et Villas,Sousse,False,tayara
1618,1618,https://www.tayara.tn/item/maisons-et-villas/sousse/akouda/villa-sousse/691e21a3145e1617cba8be2d/,villa à sousse,Maisons et Villas,Sousse,False,tayara
1619,1619,https://www.tayara.tn/item/appartements/tunis/carthage/appartement-a-vendre-a-carthage-yasmina/691e1c69265523b710e7e6e2/,Appartement a vendre a carthage Yasmina,Appartements,Tunis,False,tayara
1620,1620,https://www.tayara.tn/item/maisons-et-villas/ben-arous/el-mourouj-3/vente-maison-3-niveaux-prix-ngociable/691e0bf9265523b710e7db1b/,Vente maison 3 niveaux ( prix négociable),Maisons et Villas,Ben Arous,False,tayara
1621,1621,https://www.tayara.tn/item/maisons-et-villas/sfax/route-menzel-chaker/-vendre-terrain-avec-une-ancienne-villa-route-manzel-chaker-km-35/682f32066238a0abfdd5293f/,À vendre terrain avec une ancienne villa à Route Manzel chaker km 3.5,Maisons et Villas,Sfax,False,tayara
1622,1622,https://www.tayara.tn/item/maisons-et-villas/jendouba/ain-draham/maison-bni-mtirain-drahem/691df6b7265523b710e7ce26/,maison à Bni Mtir-Ain Drahem,Maisons et Villas,Jendouba,False,tayara
1623,1623,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-un-appartement-s0-direct-promoteur-situ-cit-el-wahat/68b5deb9df9d8936c1045b55/,A Vendre :  Un appartement S+0 ( Direct Promoteur ) situé à Cité el Wahat,Appartements,Tunis,False,tayara
1624,1624,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj-6/un-particulier-vend-un-appartement-s2-haut-standing/691def98145e1617cba89d11/,un particulier vend un appartement s+2 haut standing,Appartements,Ben Arous,False,tayara
1625,1625,https://www.tayara.tn/item/maisons-et-villas/ariana/chotrana-2/a-vendre-deux-villa-a-la-soukra-chotrana-2-pres-de-golf-tres-belles-02-maisons-duplex-jumele/691de5be145e1617cba89674/,A Vendre deux VILLA  A LA Soukra Chotrana 2  pres de GOLF  tres belles 02  Maisons DUPLEX  jumelée,Maisons et Villas,Ariana,False,tayara
1626,1626,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/villa-a-vendre-a-jinen-mansoura-kelibia/69036d5ab756576ab40bfa46/,villa a vendre a jinen mansoura kelibia,Maisons et Villas,Nabeul,False,tayara
1627,1627,https://www.tayara.tn/item/appartements/monastir/monastir/bonne-occasion-un-centre-desthtique-et-hammam-en-pleine-activit/683459111539f905891e2225/,Bonne occasion un centre d'Esthétique et Hammam en pleine activité,Appartements,Monastir,False,tayara
1628,1628,https://www.tayara.tn/item/appartements/sousse/khzema/un-belle-appartement-s2-en-vente-akhzama/678b8aa99bffab23b8096dac/,UN BELLE APPARTEMENT S+2 EN VENTE A🔥KHZAMA,Appartements,Sousse,False,tayara
1629,1629,https://www.tayara.tn/item/appartements/sousse/sahloul/trs-bel-app-s2-avec-place-parkinga-sahloul/68f75acad0d95991e101ab33/,TRÈS BEL APP S+2 AVEC PLACE PARKING📍A SAHLOUL,Appartements,Sousse,False,tayara
1630,1630,https://www.tayara.tn/item/maisons-et-villas/ben-arous/hammam-chott/a-vendre-une-magnifique-villa-faite-avec-gout-pied-dans-leau-hammem-chatt/68dab54c07c7711d7c789803/,A Vendre une magnifique villa faite avec gout pied dans l'eau à # Hammem Chatt,Maisons et Villas,Ben Arous,False,tayara
1631,1631,https://www.tayara.tn/item/maisons-et-villas/la-manouba/oued-ellil/a-vendre-une-villa-sur-3-niveaux-la-manouba-route-oued-el-lil/68dabe27516f1ddb82e61aa0/,✅A vendre une villa sur 3 niveaux à la Manouba route Oued El Lil,Maisons et Villas,La Manouba,False,tayara
1632,1632,https://www.tayara.tn/item/maisons-et-villas/bizerte/utique/a-vendre-une-villa-utique-bizerte-pas-loin-du-palais-prsidentiel/68dab71107c7711d7c789986/,A Vendre  une Villa  à Utique Bizerte pas loin du palais présidentiel,Maisons et Villas,Bizerte,False,tayara
1633,1633,https://www.tayara.tn/item/maisons-et-villas/tunis/ezzouhour/-vendre-maison-jumele-sur-deux-niveaux-indpendants/68c034e3985e647fd0eb576f/,🏠 À VENDRE – Maison jumelée sur deux niveaux indépendants,Maisons et Villas,Tunis,False,tayara
1634,1634,https://www.tayara.tn/item/appartements/sousse/sousse-jawhara/a-vendre-appartement-s3-direct-promoteur/6895c1ecdbb2ce981b9a6362/,A Vendre Appartement S+3 Direct Promoteur,Appartements,Sousse,False,tayara
1635,1635,https://www.tayara.tn/item/maisons-et-villas/tunis/autres-villes/terrain-avec-villa-a-mohamadia-3000m/691dd4b2145e1617cba8884c/,👉Terrain avec Villa a Mohamadia (3000m²),Maisons et Villas,Tunis,False,tayara
1636,1636,https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/lappartement-est-un-s2-dune-superficie-de-100-m-situ-au-1er-tage-dune-rsidence-r4-bien-entretenue/691dd4a6265523b710e7b532/,"L’appartement est un S+2 d’une superficie de 100 m², situé au 1er étage d’une résidence R+4 bien entretenue.",Appartements,Ben Arous,False,tayara
