url,title,price,location_time,category,seller
https://www.tayara.tn/item/terrains-et-fermes/sousse/kala-sghira/a-vendre-ferme-agricole-kalaa-esghira/67b72d9894b4bfe03880e861/,A Vendre Ferme agricole à Kalaa Esghira,,"Sousse, 18 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/sousse/hammam-sousse/a-vendre-appartement-s3-hammam-sousse/68ade30b032c2f2572193905/,A Vendre Appartement S3 à Hammam Sousse,,"Sousse, 18 days ago",Appartements,
https://www.tayara.tn/item/appartements/sousse/khzema/-vendre-appartement-s1-haut-standing-khzema-ouest/68c841fc516f1ddb82dadc1c/,À Vendre – Appartement S1 Haut Standing à Khzema Ouest,,"Sousse, 18 days ago",Appartements,
https://www.tayara.tn/item/appartements/tunis/tunis/duplex-s4-a-vendre-au-uv4/68e786aa3e7ffb8ac156f2a8/,Duplex S+4 a vendre au UV4,,"tunis, 18 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/sfax/sfax/-vendre/692232c0265523b710e9d5a3/,à vendre,,"Sfax, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/tunis/tunis/terrain-el-ghazela/6922300a265523b710e9d41d/,Terrain à el Ghazela,,"tunis, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sfax/route-saltania/opportunit-saisir-un-terrain-vendre/692218c5145e1617cbaa9dac/,Opportunité à saisir. Un terrain à vendre.,,"Sfax, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sfax/sfax/-12/69220aea265523b710e9bdbe/,أرض للبيع بصفاقس طريق تنيور كم 12,,"Sfax, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/ariana/mnihla/-/6921fb49265523b710e9b50d/,المنيهلة  قطع أرض سكنية للبيع,,"Ariana, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/ariana/raoued/a-vendre-terrain-constructible-1652m2prix-220-dinars-le-m2/6921fad4265523b710e9b4c5/,"A VENDRE TERRAIN CONSTRUCTIBLE 1652M2
prix 220 dinars le m2",,"Ariana, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/ben-arous/hammam-chott/maison-de-deux-tages-avec-garage/6921e69d265523b710e9a9c9/,maison de deux étages avec garage,,"Ben Arous, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/tunis/tunis/terrain-dhabitation-individuelle-vendre-klibia-lotissement-approuv-titre-foncier-individuel/68d6a641516f1ddb82e3b916/,"Terrain d’habitation individuelle à vendre à Kélibia – Lotissement approuvé, titre foncier individuel",,"tunis, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-s2-5min-de-la-plage/6921c6ce265523b710e999ba/,A Vendre S+2 à 5min de la plage,,"tunis, 19 days ago",Appartements,
https://www.tayara.tn/item/appartements/ben-arous/rads/appartement-le-feu-vert-/68d70879516f1ddb82e40a1a/,"Appartement "" Le Feu vert """,,"Ben Arous, 19 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/villa-safran-/68d7140007c7711d7c769637/,"Villa "" SAFRAN """,,"Nabeul, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-s2-5min-de-la-plage/6921c1d8145e1617cbaa6db3/,A Vendre S+2 5min de la plage,,"tunis, 19 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/monastir/ksibet-el-mdiouni/a-vendre-villa-de-style-amricain-ksibet-medyouni/68cbfeb0d1b93baa0d9454c6/,A vendre : villa de style américain à Ksibet Medyouni,,"Monastir, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/maison-a-vendre/6921bda7265523b710e994f1/,Maison a vendre,,"tunis, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-appartement-s2-au-bardo-2/68b8756c711369bbe4f799c0/,A vendre appartement s+2 au bardo 2,,"tunis, 19 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-une-villa-2s6-au-bardo-2/690f4918145e1617cba00725/,A vendre une villa 2S+6 au bardo 2,,"tunis, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/monastir/bekalta/-vendre-appartement-s2-au-rezdechausse-bekalta-baghdadi/6921b554145e1617cbaa6734/,"À Vendre : Appartement S+2 au rez-de-chaussée – Bekalta, Baghdadi",,"Monastir, 19 days ago",Appartements,
https://www.tayara.tn/item/appartements/monastir/bekalta/a-vendre-un-appartement-s1-vue-sur-mer-bekalta-baghdadi/6921b4cc265523b710e99081/,"A Vendre : Un Appartement S+1 Vue Sur Mer – Bekalta, Baghdadi",,"Monastir, 19 days ago",Appartements,
https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/appartement-s3-de-90-m-mdina-jadida/6921b048265523b710e98e46/,Appartement S+3 de 90 m² à médina jadida,,"Ben Arous, 19 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/sousse/sahloul/sahloul-terrain-r5/68582bcb94cd0376dccaf7e9/,Sahloul Terrain R+5,,"Sousse, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/sousse/hammam-sousse/une-maison-indpendante-s2-hammam-sousse/682ed8476238a0abfdd4ea2a/,une maison indépendante s+2 à hammam sousse,,"Sousse, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-villa-standing-au-bardo/67e133cbca3467b14e6bbf19/,A vendre : Villa Standing au Bardo,,"Tunis, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-maison-r2-au-coeur-du-bardo/68c54779e33e2deec930a3a7/,A Vendre Maison R+2 au Coeur du Bardo,,"Tunis, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-villa-sis-au-cit-saada-bardo/685acae7d5464a896c9a33e8/,A Vendre Villa Sis au Cité Saada - Bardo,,"Tunis, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-nord/villa-bhira-bizerte/6921a0df145e1617cbaa5c9c/,Villa à Bhira Bizerte,,"Bizerte, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/tunis/appartement-s3-prix-exceptionnel/690f0782145e1617cb9fb3be/,Appartement S+3 à prix exceptionnel,,"tunis, 19 days ago",Appartements,
https://www.tayara.tn/item/appartements/tunis/lac-1/-vendre-un-coquet-appartement-s4-lac-1/691e1f24265523b710e7e8cd/,À vendre un coquet appartement S+4 à Lac 1,,"Tunis, 19 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/mrezga/-vendre-appartement-s2-afh-mrezga-27246309/6921908a145e1617cbaa53d3/,À vendre Appartement S+2 à AFH Mrezga 27246309,,"Nabeul, 19 days ago",Appartements,
https://www.tayara.tn/item/appartements/sfax/route-mharza/appartement-s2-vendre/69218ee9145e1617cbaa52ed/,Appartement S+2 à vendre,,"Sfax, 19 days ago",Appartements,
https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/s-2-ennaser/69218b1f265523b710e97a8d/,s 2 ennaser,,"Ariana, 19 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/sousse/akouda/terrain-dhabitation-en-vente/68bead04985e647fd0ea4dbf/,Terrain d'habitation en vente,,"Sousse, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sousse/kala-kebira/terrain-agricole-en-vente/6909f5a38e4e0e4acb5d1212/,Terrain agricole en vente,,"Sousse, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/ariana/mnihla/terrain-a-vendre-mnihla/692189b0145e1617cbaa4fa5/,terrain a vendre à mnihla,,"Ariana, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/sousse/akouda/etage-de-villa-s2-en-vente/68deb89d6c505afdc05cbd46/,Etage de villa S+2 en vente,,"Sousse, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/sfax/route-taniour/a-vendre-3-lots-teniour/69218914265523b710e9795e/,a vendre 3 lots à teniour,,"Sfax, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/l-aouina/appartement-haut-satnding-1re-tage-cit-wahat/6835c09bcf58eeced24745dd/,appartement haut satnding 1ére étage cité wahat,,"Tunis, 19 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/ariana/el-menzah-5/terrain-menzah-5/69184297265523b710e52ba2/,Terrain menzah 5,,"Ariana, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/a-vendre-maison-soukra-avec-jardin-et-place-parking/6807ce86c5beda2b51cd3ea9/,A Vendre Maison soukra avec Jardin et place Parking,,"Ariana, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/ariana/mnihla/terrain-mnihla-sanhaji-115m-ou-230m-ou-460m/67e1384fca3467b14e6bc2a6/,Terrain Mnihla Sanhaji 115m ou 230m ou 460m,,"Ariana, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/ariana/el-menzah-5/tage-de-villa-vendre-ou-louer-usage-bureautique-el-menzah-5/69218745145e1617cbaa4dde/,étage de villa à vendre ou à louer usage bureautique  à el menzah 5,,"Ariana, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/ariana/les-jardins-el-menzah-2/terrain-vendre-jardin-del-menzah-2/692185d3145e1617cbaa4cf6/,terrain à vendre à jardin d'el menzah 2,,"Ariana, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/bizerte/ghar-el-melh/a-vendre-maison-quelque-mtres-de-la-mer-ghar-el-melh/692182da265523b710e9759c/,A Vendre Maison à Quelque Mètres de la mer Ghar EL Melh,,"Bizerte, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/bizerte/ras-jebel/terrain-en-deuxime-position-de-la-mer-sounine-bizerte/6921819d265523b710e974ea/,"Terrain EN Deuxième position de la Mer à Sounine, Bizerte",,"Bizerte, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/bizerte/ras-jebel/a-vendre-3-lots-ras-jebel-bizerte-rf-3549/69218178145e1617cbaa4a6b/,A Vendre 3 lots à Ras Jebel Bizerte- Réf 3549,,"Bizerte, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/bizerte/ras-jebel/a-vendre-avec-vue-panoramique-metline/69218097145e1617cbaa49d0/,A Vendre avec vue panoramique à Metline,,"Bizerte, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/sfax/route-de-laroport/-45-/69217d47145e1617cbaa4802/,"للبيع فيلا طريق المطار كلم 4,5 صفاقس(قرب كلية الاداب)",,"Sfax, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/sfax/route-de-gabes/terrain-vendre-premire-positon-1904m-r4titre-foncier-route-gabes-km-25-de-rue-de-lenvironnement/680a1a19c5beda2b51ced005/,Terrain à vendre 👉première positon 1904m² R+4✴️Titre Foncier✴️à Route Gabes km 2.5 de rue de l'environnement,,"Sfax, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sfax/route-menzel-chaker/-vendre-terrain-657m-ceinture-route-manzel-chaker-km-9-vers-route-el-ain/66eab71167b755ba9229ee18/,À vendre terrain 657m² Ceinture Route Manzel Chaker km 9 vers route el Ain,,"Sfax, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sfax/menzel-chaker/terrain-vendre-2990m-titre-foncier-route-menzel-chaker-km-1-a-cot-htel-the-z/6821ec79cb21b3571b42429f/,Terrain à vendre 2990m² titre foncier à route Menzel Chaker km 1 a coté hôtel The Z,,"Sfax, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sfax/menzel-chaker/terrain-vendre-1174m-route-manzel-chaker-km-15-droite-premire-position-titre-foncier/68b8522c711369bbe4f77b96/,"Terrain à vendre 1174m² à Route Manzel chaker km 15, à droite première position titre foncier",,"Sfax, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/mdenine/mdenine-sud/terrain-de-11oom/6921759a145e1617cbaa44ae/,terrain de 11oom,,"Médenine, 19 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-nord/villa-vendre-corniche-bizerte/68ca88d7516f1ddb82dc2a14/,Villa à Vendre à Corniche Bizerte,,"Bizerte, 19 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/sfax/sfax/terrain-vendre/6920e097145e1617cbaa27b2/,terrain à vendre,,"Sfax, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/bja/bja-sud/une-opportunit-saisir-terrain-de-900m2-vendre-beja-contact-98-386-000/6920cd7c265523b710e946c1/,Une opportunité à saisir : Terrain de 900m2 à vendre à Beja. Contact : 98 386 000.,,"Béja, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/vente-villa-ksar-hellal/6920c33c265523b710e93ff1/,Vente villa Ksar Hellal,,"tunis, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/sidi-hassine/appartement-s3/6920c133145e1617cbaa13e9/,Appartement S+3,,"Tunis, 20 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/ben-arous/fouchana/avendre-maison/6920b63e265523b710e93674/,Avendre maison,,"Ben Arous, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/kasserine/kasserine-sud/villa/6920aad1145e1617cbaa0408/,Villa,,"Kasserine, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/ben-arous/autres-villes/appartement-s3-de-132-m-ben-arous/6920aabc265523b710e92e85/,Appartement S+3 de 132 m² à Ben Arous,,"Ben Arous, 20 days ago",Appartements,
https://www.tayara.tn/item/appartements/tunis/le-bardo/a-vendre-appartement-s3-hst-au-bardo-2/69209a1c265523b710e92328/,A vendre appartement S+3 hst au bardo 2,,"Tunis, 20 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-a-vendre/69209440145e1617cba9f483/,terrain a vendre,,"Nabeul, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-des-appartements-duplex-la-soukra-direct-promoteur/691758a6145e1617cba5a0e4/,A VENDRE : Des Appartements & Duplex à La Soukra (Direct Promoteur),,"tunis, 20 days ago",Appartements,
https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-des-appartements-s1-et-s2-situs-la-nouvelle-soukra-direct-promoteur-/68308693cf58eeced2440128/,À VENDRE : Des appartements S+1 et S+2 situés à La Nouvelle Soukra ( Direct Promoteur ),,"tunis, 20 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/a-vendre-une-villa-avec-deux-appartement-s2/69145c37265523b710e32573/,A vendre une villa avec deux appartement S+2,,"Nabeul, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/ariana/el-menzah-7/a-vendre-s1-l-menzah-7/69208fb6145e1617cba9f174/,a vendre s+1  à l menzah 7,,"Ariana, 20 days ago",Appartements,
https://www.tayara.tn/item/appartements/mahdia/mahdia/s2-mahdia/69208f96145e1617cba9f163/,S+2 à MAHDIA,,"Mahdia, 20 days ago",Appartements,
https://www.tayara.tn/item/bureaux-et-plateaux/ariana/el-menzah-6/-vendre-fond-de-commerce-el-menzah-6/69208eb5265523b710e91bcf/,à vendre fond de commerce à el menzah 6,,"Ariana, 20 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-appartement-s1-direct-promoteur-nouvelle-soukra/69208d6f145e1617cba9f003/,A vendre appartement S+1 direct promoteur à nouvelle Soukra,,"Ariana, 20 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/ariana/el-menzah-6/villa-vendre-menzah-6/69208d23265523b710e91ab5/,villa à vendre à menzah 6,,"Ariana, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-villa-manzel-abderahmen-bizerte/69208a54145e1617cba9eda8/,A Vendre Villa à Manzel Abderahmen Bizerte,,"tunis, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/nabeul/klibia/appartement-vue-sur-le-fort-de-klibia/688b9edfd69a89221d41b986/,appartement vue sur le fort de  kélibia,,"Nabeul, 20 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/-/68f375afd0d95991e1ff9117/,برطمان طابق ارضي مع مدخل سيارة للبيع,,"Nabeul, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammamet/terrain-vendre-hammamet-sud-dwikhla-27246303/692087f6145e1617cba9ebeb/,Terrain à vendre à Hammamet Sud Dwikhla 27246303,,"Nabeul, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/bizerte/bizerte/-vendre-appartement-s3-haut-standing-bizerte-route-nadhour-immeuble-barnaoui-/69208785265523b710e91693/,"À Vendre : Appartement S+3  Haut Standing – Bizerte, Route Nadhour  immeuble barnaoui .",,"Bizerte, 20 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/bizerte/bizerte-nord/a-vendre-terrain-agricole-el-azib-bizerte/69208429145e1617cba9e91d/,A Vendre Terrain Agricole à El Azib Bizerte,,"Bizerte, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/bureaux-et-plateaux/bizerte/bizerte-nord/a-vendre-fond-de-commerce-au-centre-ville-bizerte/69208249265523b710e91255/,A Vendre Fond De Commerce Au Centre Ville Bizerte,,"Bizerte, 20 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/grombalia/-130-/692081ff145e1617cba9e757/,قطعة أرض صالحة للبناء في مدينة فندق الجديد، قرمبالية، نابل مساحتها 130م مربع،فيها سيناج     مصبوب,,"Nabeul, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/villa-a-vendre/69207ed2265523b710e90fdb/,villa a vendre,,"Nabeul, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/tunis/manar/a-vendre-un-appartement-s4-a-manar-2/69207ae7265523b710e90c7a/,A vendre un appartement s+4  a Manar 2,,"Tunis, 20 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/ariana/les-jardins-el-menzah-1/a-vendre-terrain-jardin-del-menzah-1/692075aa265523b710e9080e/,a vendre terrain à jardin d'el menzah 1,,"Ariana, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/ariana/raoued/vente-terrain/69207504145e1617cba9dcef/,vente terrain,,"Ariana, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/rare-s3-verdure-et-espace-pp-cellier-et-bureau/69206eca265523b710e9031f/,Rare s3 verdure et espace pp cellier et bureau,,"Ariana, 20 days ago",Appartements,
https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-un-s2-de-127-m-la-soukra/69206de1265523b710e90267/,A vendre un S+2 de 127 m² à la soukra,,"Ariana, 20 days ago",Appartements,
https://www.tayara.tn/item/appartements/tunis/hraria/2-appartements-2-locaux-commerciaux-zahrouni/69206d72265523b710e90204/,2 appartements + 2 locaux commerciaux à zahrouni,,"Tunis, 20 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/ariana/ghazela/terrain-borjetouil-ariana/692069cc265523b710e8ff35/,terrain à Borjetouil  ariana,,"Ariana, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/sfax/sfax/terrain-vendre-sidi-mansour-km-7-seulement-50-m-de-la-route-principale/692066dd265523b710e8fcff/,"terrain vendre sidi mansour km 7, seulement 50 m de la route principale",,"Sfax, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammamet/terrain-750-m-prix-de-m-90-dt-hammamet/692066d0145e1617cba9d2ba/,Terrain 750 m² prix de m² à 90 dt à Hammamet,,"Nabeul, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammamet/-360-28-99958728/69205c90145e1617cba9cbf5/,للبيع 360م ب 28 مليون بالحمامات الجنوبية 99958728,,"Nabeul, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/l-aouina/s2-les-palmeraies/6920599f145e1617cba9ca15/,s+2 les palmeraies,,"Tunis, 20 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammamet/-290-28-99202001/69205958145e1617cba9c9ed/,ارض 290م ب 28 مليون بالحمامات الجنوبية 99202001,,"Nabeul, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/bizerte/bizerte/terrain-vendre-ain-mariem-vendre-un-terrain-idal-pour-un-projet-de-maison-individuelle/691f3184145e1617cba93fbe/,Terrain à Vendre à Ain Mariem À vendre un terrain idéal pour un projet de maison individuelle,,"Bizerte, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-duplex-cit-ain-mariem/68d3dc0607c7711d7c748284/,A Vendre Duplex à Cité Ain Mariem,,"tunis, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/bizerte/bizerte-nord/a-vendre-appartement-en-plein-centre-ville-bizerte/6911a512145e1617cba20e5c/,A Vendre Appartement  En Plein Centre Ville Bizerte,,"Bizerte, 20 days ago",Appartements,
https://www.tayara.tn/item/appartements/ariana/ariana-essoughra/s2-ariana-soughra/691f0e99145e1617cba927ca/,s+2 Ariana soughra,,"Ariana, 20 days ago",Appartements,
https://www.tayara.tn/item/appartements/tunis/el-manar-1/s3-manar1/691f0f6d145e1617cba92858/,s+3 manar1,,"Tunis, 20 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/sousse/kala-sghira/a-vendre-deux-lots-de-terrains-kalaa-seghira/69205303145e1617cba9c654/,A vendre deux lots de terrains à Kalaa seghira,,"Sousse, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/ariana/el-menzah-5/a-vendre-appartement-s2-haut-standing-menzah-5/69204e36145e1617cba9c3c3/,A Vendre appartement s+2 haut standing à menzah 5,,"Ariana, 20 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammamet/-200-99958728/69204bea145e1617cba9c291/,للبيع ارض 200م +ميدة بالحمامات الجنوبية 99958728,,"Nabeul, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/maisons-et-villas/tunis/el-menzah-9/a-vendre-une-villa-s3-manzah-9/69204a01145e1617cba9c155/,A vendre une villa s+3 manzah 9,,"Tunis, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/tunis/manar/a-vendre-villa-inacheve-manar-1/692049d8265523b710e8eb69/,A vendre Villa inachevée à Manar 1,,"Tunis, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/sousse/hammam-sousse/trs-beau-rez-de-chausse-s3-ahammem-sousse/67853455ed6f33de58c17b52/,TRÈS BEAU REZ DE CHAUSSÈE S+3 A🔥HAMMEM SOUSSE,,"Sousse, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/sousse/chatt-mariem/un-bel-app-s1-vue-piscine-a-chatt-mariem/692044d2265523b710e8e7f3/,UN BEL APP S+1 VUE PISCINE A CHATT MARIEM❤,,"Sousse, 20 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/villa-avec-studio-vendre-elmonchar-27246301/692044cc145e1617cba9bda2/,Villa avec studio à vendre à Elmonchar 27246301,,"Nabeul, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/tunis/el-omrane-suprieur/a-vendre-maison-au-cit-intileka/6920431d265523b710e8e670/,A Vendre Maison au Cité Intileka,,"Tunis, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-1/a-louer-immeuble-4-niv-1180-m-40-pices-au-lac-1/67b742f294b4bfe038810759/,A louer immeuble 4 niv 1180 m² 40 pièces au Lac 1,,"Tunis, 20 days ago",Bureaux et Plateaux,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/le-kram/immeuble-de-3-200m-bti-et-de-1600m-lac-3/69203abc145e1617cba9b656/,Immeuble de 3 200m²  bâti et de 1600m² à Lac 3,,"Tunis, 20 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/appartement-s3-de-119-m-la-nouvelle-medina/691b6c39145e1617cba78bd3/,Appartement S+3 de 119 m² à la Nouvelle Medina,,"Ben Arous, 20 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/a-vendre-hammamet-sidi-hamed-une-maison-s3/6822139036d25d47f896a648/,A vendre à Hammamet sidi Hamed  une maison S+3,,"Nabeul, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/maisons-et-villas/ariana/cit-ennasr-2/a-vendre-villa-de-440-m-ennasr-2/69203646265523b710e8dd69/,A vendre Villa de 440 m² à Ennasr 2,,"Ariana, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/sfax/route-taniour/fond-de-commerce-a-route-tenyour/691f0d4b145e1617cba92703/,fond de commerce a route tenyour,,"Sfax, 20 days ago","Magasins, Commerces et Locaux industriels",
https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/un-appartement-s1-la-nouvelle-mdina-vente-directe-promoteur/68c2926ec4782c5427b0b693/,Un appartement S1  à la Nouvelle Médina - Vente directe promoteur,,"Ben Arous, 20 days ago",Appartements,
https://www.tayara.tn/item/appartements/nabeul/klibia/s2-100-metres-de-la-plage-a-ezzahra-kelibia/69202f15265523b710e8d714/,S2 100 metres de la plage a Ezzahra Kelibia,,"Nabeul, 20 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/a-vendre-une-villa-jumele-a-la-soukra/69202ea9265523b710e8d6d2/,A VENDRE UNE VILLA JUMELÉE A LA SOUKRA,,"Ariana, 20 days ago",Maisons et Villas,
https://www.tayara.tn/item/appartements/nabeul/klibia/s3-avec-piscine-a-kerkouane-kelibia/69202b18265523b710e8d4e2/,S3 avec Piscine a Kerkouane - Kelibia,,"Nabeul, 20 days ago",Appartements,
https://www.tayara.tn/item/terrains-et-fermes/sfax/ghraiba/parcelle-126/692029dd145e1617cba9a9c2/,Parcelle 126,,"Sfax, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/terrains-et-fermes/ariana/riadh-andalous/vente-riadh-landalous-terrain-550m-coin-de-rue-titr/68970473fc8b58622a2a4422/,vente riadh  landalous terrain  550m² coin de rue titré,,"Ariana, 20 days ago",Terrains et Fermes,
https://www.tayara.tn/item/appartements/tunis/tunis/vente-jardins-menzah2-s1-spacieux-haut-standing/68b2b448df9d8936c1025c38/,vente jardins menzah2  s+1 spacieux haut standing,,"tunis, 20 days ago",Appartements,
https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/villa-a-vendre-la-marsa-saada-450m2/68d169e607c7711d7c730412/,villa a vendre la Marsa Saada 450m2,,"Tunis, 20 days ago",Maisons et Villas,
