url,title,price,location_time,category,seller
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s1-au-rdc/67d42962ca3467b14e64376e/,A vendre un appartement S+1 au RDC,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s1-au-2me-tage/67d7cffffd1c6385be36e075/,A vendre un appartement S+1 au 2éme étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/chatt-mariem/a-vendre-un-appartement-s1-au-5me-tage/67d7d3a8fd1c6385be36e292/,A vendre un appartement S+1 au 5éme étage,,"Sousse, a day ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ben-arous/medina-jedida/a-vendre-s3-au-1-er-tage/682fbfba6238a0abfdd58129/,A vendre S+3 au 1 er étage,,"Ben Arous, 2 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ben-arous/medina-jedida/a-vendre-s3-au-3-me-tage/682fc7556238a0abfdd5832b/,A vendre S+3 au 3 éme étage,,"Ben Arous, 2 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ben-arous/medina-jedida/a-vendre-s3-au-2-me-tage/682fc4c441532c94f15f7470/,A vendre S+3 au 2 éme étage,,"Ben Arous, 2 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/appartement-3me-tage-s2-95-m/68d6921907c7711d7c76299f/,Appartement – 3ème Étage | S+2 | 95 m²,,"Sousse, 2 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/appartement-rdc-s2-108-m/68d6acdb07c7711d7c7642b3/,Appartement RDC | S+2 | 108 m²,,"Sousse, 2 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/appartement-3me-tage-s2-115-m/68d6aa1d07c7711d7c764075/,Appartement – 3ème Étage | S+2 | 115 m²,,"Sousse, 2 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/appartement-2me-tage-s3-135-m/68d6ac1a07c7711d7c7641f7/,Appartement – 2ème Étage | S+3 | 135 m²,,"Sousse, 2 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/appartement-rdc-s2-108-m/68c4031e71554c2d1b308c31/,Appartement  RDC | S+2 | 108 m²,,"Sousse, 2 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/sousse/sahloul/appartement-3me-tage-s3-135-m/68d69756516f1ddb82e3aafa/,Appartement – 3ème Étage | S+3 | 135 m²,,"Sousse, 2 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ben-arous/medina-jedida/a-vendre-s3-au-4-me-tage/682fceb341532c94f15f76c2/,A vendre S+3 au 4 éme étage,,"Ben Arous, 4 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ben-arous/medina-jedida/a-vendre-s3-au-rdc/682fbc6541532c94f15f71f8/,A vendre S+3 au RDC,,"Ben Arous, 4 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ben-arous/medina-jedida/a-vendre-s3-avec-suite/682fc3986238a0abfdd58251/,A vendre S+3 avec suite,,"Ben Arous, 4 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ben-arous/medina-jedida/a-vendre-s2-au-2-me-tage/682fc63841532c94f15f74c8/,A vendre S+2 au 2 éme étage,,"Ben Arous, 4 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ben-arous/medina-jedida/a-vendre-s2-au-4-me-tage/682fcc3c6238a0abfdd5843c/,A vendre S+2 au 4 éme étage,,"Ben Arous, 4 days ago",Immobilier Neuf,
https://www.tayara.tn/item/immobilier-neuf/ben-arous/medina-jedida/a-vendre-s2-au-rdc/682fbdf541532c94f15f726c/,A vendre S+2 au RDC,,"Ben Arous, 4 days ago",Immobilier Neuf,
